filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u25_01.txt 32000.0 6 6 6 6 6 6 6 6 6 6 
u25_01.txt 72000.0 11 11 11 11 11 11 11 11 11 11 
u25_01.txt 86400.0 14 14 14 14 14 14 14 14 14 14 
u25_01.txt 129600.0 14 14 14 14 14 14 14 14 14 14 
u25_01.txt 172800.0 14 14 14 14 14 14 14 14 14 14 
u25_01.txt 216000.0 15 15 15 15 15 15 15 15 15 15 
u25_01.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
u25_02.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
u25_02.txt 72000.0 3 3 3 3 3 3 3 3 3 3 
u25_02.txt 86400.0 3 3 3 3 3 3 3 3 3 3 
u25_02.txt 129600.0 5 5 5 5 5 5 5 5 5 5 
u25_02.txt 172800.0 6 6 6 6 6 6 6 6 6 6 
u25_02.txt 216000.0 9 9 9 9 9 9 9 9 9 9 
u25_02.txt 720000.0 23 23 23 23 23 23 23 23 23 23 
u25_03.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
u25_03.txt 72000.0 8 8 8 8 8 8 8 8 8 8 
u25_03.txt 86400.0 8 8 8 8 8 8 8 8 8 8 
u25_03.txt 129600.0 9 9 9 9 9 9 9 9 9 9 
u25_03.txt 172800.0 9 9 9 9 9 9 9 9 9 9 
u25_03.txt 216000.0 11 11 11 11 11 11 11 11 11 11 
u25_03.txt 720000.0 24 24 24 24 24 24 24 24 24 24 
u25_04.txt 32000.0 1 1 1 1 1 1 1 1 1 1 
u25_04.txt 72000.0 5 5 5 5 5 5 5 5 5 5 
u25_04.txt 86400.0 6 6 6 6 6 6 6 6 6 6 
u25_04.txt 129600.0 7 7 7 7 7 7 7 7 7 7 
u25_04.txt 172800.0 8 8 8 8 8 8 8 8 8 8 
u25_04.txt 216000.0 9 9 9 9 9 9 9 9 9 9 
u25_04.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
u25_05.txt 32000.0 3 3 3 3 3 3 3 3 3 3 
u25_05.txt 72000.0 5 5 5 5 5 5 5 5 5 5 
u25_05.txt 86400.0 5 5 5 5 5 5 5 5 5 5 
u25_05.txt 129600.0 13 13 13 13 13 13 13 13 13 13 
u25_05.txt 172800.0 13 13 13 13 13 13 13 13 13 13 
u25_05.txt 216000.0 13 13 13 13 13 13 13 13 13 13 
u25_05.txt 720000.0 24 24 24 24 24 24 24 24 24 24 
u25_06.txt 32000.0 2 2 2 2 2 2 2 2 2 2 
u25_06.txt 72000.0 6 6 6 6 6 6 6 6 6 6 
u25_06.txt 86400.0 9 9 9 9 9 9 9 9 9 9 
u25_06.txt 129600.0 9 9 9 9 9 9 9 9 9 9 
u25_06.txt 172800.0 10 10 10 10 10 10 10 10 10 10 
u25_06.txt 216000.0 11 11 11 11 11 11 11 11 11 11 
u25_06.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
u25_07.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
u25_07.txt 72000.0 7 7 7 7 7 7 7 7 7 7 
u25_07.txt 86400.0 9 9 9 9 9 9 9 9 9 9 
u25_07.txt 129600.0 10 10 10 10 10 10 10 10 10 10 
u25_07.txt 172800.0 11 11 11 11 11 11 11 11 11 11 
u25_07.txt 216000.0 11 11 11 11 11 11 11 11 11 11 
u25_07.txt 720000.0 24 24 24 24 24 24 24 24 24 24 
u25_08.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
u25_08.txt 72000.0 5 5 5 5 5 5 5 5 5 5 
u25_08.txt 86400.0 10 10 10 10 10 10 10 10 10 10 
u25_08.txt 129600.0 12 12 12 12 12 12 12 12 12 12 
u25_08.txt 172800.0 14 14 14 14 14 14 14 14 14 14 
u25_08.txt 216000.0 14 14 14 14 14 14 14 14 14 14 
