filename V #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u25_01.txt 2.0 10 10 10 10 10 10 10 10 10 10 
u25_01.txt 5.0 11 11 11 11 11 11 11 11 11 11 
u25_01.txt 7.0 13 13 13 13 13 13 13 13 13 13 
u25_01.txt 10.0 13 13 13 13 13 13 13 13 13 13 
u25_01.txt 15.0 10 10 10 10 10 10 10 10 10 10 
u25_01.txt 20.0 13 13 13 13 13 13 13 13 13 13 
u25_02.txt 2.0 4 4 4 4 4 4 4 4 4 4 
u25_02.txt 5.0 3 3 3 3 3 3 3 3 3 3 
u25_02.txt 7.0 6 6 6 6 6 6 6 6 6 6 
u25_02.txt 10.0 6 6 6 6 6 6 6 6 6 6 
u25_02.txt 15.0 6 6 6 6 6 6 6 6 6 6 
u25_02.txt 20.0 6 6 6 6 6 6 6 6 6 6 
u25_03.txt 2.0 8 8 8 8 8 8 8 8 8 8 
u25_03.txt 5.0 8 8 8 8 8 8 8 8 8 8 
u25_03.txt 7.0 8 8 8 8 8 8 8 8 8 8 
u25_03.txt 10.0 5 5 5 5 5 5 5 5 5 5 
u25_03.txt 15.0 5 5 5 5 5 5 5 5 5 5 
u25_03.txt 20.0 5 5 5 5 5 5 5 5 5 5 
u25_04.txt 2.0 2 2 2 2 2 2 2 2 2 2 
u25_04.txt 5.0 5 5 5 5 5 5 5 5 5 5 
u25_04.txt 7.0 6 6 6 6 6 6 6 6 6 6 
u25_04.txt 10.0 5 5 5 5 5 5 5 5 5 5 
u25_04.txt 15.0 1 1 1 1 1 1 1 1 1 1 
u25_04.txt 20.0 2 2 2 2 2 2 2 2 2 2 
u25_05.txt 2.0 6 6 6 6 6 6 6 6 6 6 
u25_05.txt 5.0 5 5 5 5 5 5 5 5 5 5 
u25_05.txt 7.0 7 7 7 7 7 7 7 7 7 7 
u25_05.txt 10.0 7 7 7 7 7 7 7 7 7 7 
u25_05.txt 15.0 8 8 8 8 8 8 8 8 8 8 
u25_05.txt 20.0 7 7 7 7 7 7 7 7 7 7 
u25_06.txt 2.0 7 7 7 7 7 7 7 7 7 7 
u25_06.txt 5.0 6 6 6 6 6 6 6 6 6 6 
u25_06.txt 7.0 5 5 5 5 5 5 5 5 5 5 
u25_06.txt 10.0 4 4 4 4 4 4 4 4 4 4 
u25_06.txt 15.0 9 9 9 9 9 9 9 9 9 9 
u25_06.txt 20.0 6 6 6 6 6 6 6 6 6 6 
u25_07.txt 2.0 6 6 6 6 6 6 6 6 6 6 
u25_07.txt 5.0 7 7 7 7 7 7 7 7 7 7 
u25_07.txt 7.0 6 6 6 6 6 6 6 6 6 6 
u25_07.txt 10.0 6 6 6 6 6 6 6 6 6 6 
u25_07.txt 15.0 8 8 8 8 8 8 8 8 8 8 
u25_07.txt 20.0 6 6 6 6 6 6 6 6 6 6 
u25_08.txt 2.0 5 5 5 5 5 5 5 5 5 5 
u25_08.txt 5.0 5 5 5 5 5 5 5 5 5 5 
u25_08.txt 7.0 6 6 6 6 6 6 6 6 6 6 
u25_08.txt 10.0 6 6 6 6 6 6 6 6 6 6 
u25_08.txt 15.0 4 4 4 4 4 4 4 4 4 4 
u25_08.txt 20.0 4 4 4 4 4 4 4 4 4 4 
u25_09.txt 2.0 10 10 10 10 10 10 10 10 10 10 
u25_09.txt 5.0 13 13 13 13 13 13 13 13 13 13 
u25_09.txt 7.0 13 13 13 13 13 13 13 13 13 13 
u25_09.txt 10.0 9 9 9 9 9 9 9 9 9 9 
u25_09.txt 15.0 9 9 9 9 9 9 9 9 9 9 
u25_09.txt 20.0 8 8 8 8 8 8 8 8 8 8 
u25_10.txt 2.0 7 7 7 7 7 7 7 7 7 7 
u25_10.txt 5.0 4 4 4 4 4 4 4 4 4 4 
u25_10.txt 7.0 4 4 4 4 4 4 4 4 4 4 
u25_10.txt 10.0 4 4 4 4 4 4 4 4 4 4 
u25_10.txt 15.0 5 5 5 5 5 5 5 5 5 5 
u25_10.txt 20.0 5 5 5 5 5 5 5 5 5 5 
u50_01.txt 2.0 20 20 20 20 20 20 20 20 20 20 
u50_01.txt 5.0 22 22 22 22 22 22 22 22 22 22 
u50_01.txt 7.0 20 20 20 20 20 20 20 20 20 20 
u50_01.txt 10.0 21 21 21 21 21 21 21 21 21 21 
u50_01.txt 15.0 19 19 19 19 19 19 19 19 19 19 
u50_01.txt 20.0 20 20 20 20 20 20 20 20 20 20 
u50_02.txt 2.0 33 33 33 33 33 33 33 33 33 33 
u50_02.txt 5.0 28 28 28 28 28 28 28 28 28 28 
u50_02.txt 7.0 28 28 28 28 28 28 28 28 28 28 
u50_02.txt 10.0 30 30 30 30 30 30 30 30 30 30 
u50_02.txt 15.0 30 30 30 30 30 30 30 30 30 30 
u50_02.txt 20.0 28 28 28 28 28 28 28 28 28 28 
u50_03.txt 2.0 24 24 24 24 24 24 24 24 24 24 
u50_03.txt 5.0 26 26 26 26 26 26 26 26 26 26 
u50_03.txt 7.0 26 26 26 26 26 26 26 26 26 26 
u50_03.txt 10.0 27 27 27 27 27 27 27 27 27 27 
u50_03.txt 15.0 26 26 26 26 26 26 26 26 26 26 
u50_03.txt 20.0 26 26 26 26 26 26 26 26 26 26 
u50_04.txt 2.0 21 21 21 21 21 21 21 21 21 21 
u50_04.txt 5.0 18 18 18 18 18 18 18 18 18 18 
u50_04.txt 7.0 19 19 19 19 19 19 19 19 19 19 
u50_04.txt 10.0 19 19 19 19 19 19 19 19 19 19 
u50_04.txt 15.0 21 21 21 21 21 21 21 21 21 21 
u50_04.txt 20.0 19 19 19 19 19 19 19 19 19 19 
u50_05.txt 2.0 18 18 18 18 18 18 18 18 18 18 
u50_05.txt 5.0 19 19 19 19 19 19 19 19 19 19 
u50_05.txt 7.0 19 19 19 19 19 19 19 19 19 19 
