filename V #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u125_01_simulated.txt 2.0 81 81 81 81 81 81 81 81 81 81 
u125_02_simulated.txt 2.0 89 89 89 89 89 89 89 89 89 89 
u125_03_simulated.txt 2.0 76 76 76 76 76 76 76 76 76 76 
u125_04_simulated.txt 2.0 72 72 72 72 72 72 72 72 72 72 
u125_05_simulated.txt 2.0 78 78 78 78 78 78 78 78 78 78 
u125_06_simulated.txt 2.0 69 69 69 69 69 69 69 69 69 69 
u125_07_simulated.txt 2.0 54 54 54 54 54 54 54 54 54 54 
u125_08_simulated.txt 2.0 89 89 89 89 89 89 89 89 89 89 
u125_09_simulated.txt 2.0 88 88 88 88 88 88 88 88 88 88 
u125_010_simulated.txt 2.0 89 89 89 89 89 89 89 89 89 89 
u150_01_simulated.txt 2.0 95 95 95 95 95 95 95 95 95 95 
u150_02_simulated.txt 2.0 108 108 108 108 108 108 108 108 108 108 
u150_03_simulated.txt 2.0 114 114 114 114 114 114 114 114 114 114 
u150_04_simulated.txt 2.0 102 102 102 102 102 102 102 102 102 102 
u150_05_simulated.txt 2.0 92 92 92 92 92 92 92 92 92 92 
u150_06_simulated.txt 2.0 120 120 120 120 120 120 120 120 120 120 
u150_07_simulated.txt 2.0 108 108 108 108 108 108 108 108 108 108 
u150_08_simulated.txt 2.0 97 97 97 97 97 97 97 97 97 97 
u150_09_simulated.txt 2.0 100 100 100 100 100 100 100 100 100 100 
u150_010_simulated.txt 2.0 108 108 108 108 108 108 108 108 108 108 
u175_01_simulated.txt 2.0 127 127 127 127 127 127 127 127 127 127 
u175_02_simulated.txt 2.0 128 128 128 128 128 128 128 128 128 128 
u175_03_simulated.txt 2.0 132 132 132 132 132 132 132 132 132 132 
u175_04_simulated.txt 2.0 117 117 117 117 117 117 117 117 117 117 
u175_05_simulated.txt 2.0 134 134 134 134 134 134 134 134 134 134 
u175_06_simulated.txt 2.0 119 119 119 119 119 119 119 119 119 119 
u175_07_simulated.txt 2.0 118 118 118 118 118 118 118 118 118 118 
u175_08_simulated.txt 2.0 129 129 129 129 129 129 129 129 129 129 
u175_09_simulated.txt 2.0 125 125 125 125 125 125 125 125 125 125 
u175_010_simulated.txt 2.0 127 127 127 127 127 127 127 127 127 127 
u200_01_simulated.txt 2.0 144 144 144 144 144 144 144 144 144 144 
u200_02_simulated.txt 2.0 144 144 144 144 144 144 144 144 144 144 
u200_03_simulated.txt 2.0 167 167 167 167 167 167 167 167 167 167 
u200_04_simulated.txt 2.0 155 155 155 155 155 155 155 155 155 155 
u200_05_simulated.txt 2.0 151 151 151 151 151 151 151 151 151 151 
u200_06_simulated.txt 2.0 158 158 158 158 158 158 158 158 158 158 
u200_07_simulated.txt 2.0 138 138 138 138 138 138 138 138 138 138 
u200_08_simulated.txt 2.0 148 148 148 148 148 148 148 148 148 148 
u200_09_simulated.txt 2.0 154 154 154 154 154 154 154 154 154 154 
u200_010_simulated.txt 2.0 158 158 158 158 158 158 158 158 158 158 
u125_01_simulated.txt 5.0 83 83 83 83 83 83 83 83 83 83 
u125_02_simulated.txt 5.0 90 90 90 90 90 90 90 90 90 90 
u125_03_simulated.txt 5.0 75 75 75 75 75 75 75 75 75 75 
u125_04_simulated.txt 5.0 73 73 73 73 73 73 73 73 73 73 
u125_05_simulated.txt 5.0 81 81 81 81 81 81 81 81 81 81 
u125_06_simulated.txt 5.0 70 70 70 70 70 70 70 70 70 70 
