filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n20_01.txt 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 0 0 0 0 0 0 0 0 0 0 
n25_03.txt 4 4 4 4 4 4 4 4 4 4 
n25_04.txt 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 0 0 0 0 0 0 0 0 0 0 
n50_01.txt 16 16 16 16 16 16 16 16 16 16 
n50_02.txt 16 16 16 16 16 16 16 16 16 16 
n50_03.txt 6 6 6 6 6 6 6 6 6 6 
n50_04.txt 17 17 17 17 17 17 17 17 17 17 
n50_05.txt 16 16 16 16 16 16 16 16 16 16 
n75_01.txt 32 32 32 32 32 32 32 32 32 32 
n75_02.txt 55 55 55 55 55 55 55 55 55 55 
n75_03.txt 32 32 32 32 32 32 32 32 32 32 
n75_04.txt 32 32 32 32 32 32 32 32 32 32 
n75_05.txt 24 24 24 24 24 24 24 24 24 24 
n100_01.txt 49 49 49 49 49 49 49 49 49 49 
n100_02.txt 58 58 58 58 58 58 58 58 58 58 
n100_03.txt 60 60 60 60 60 60 60 60 60 60 
n100_04.txt 67 67 67 67 67 67 67 67 67 67 
n100_05.txt 54 54 54 54 54 54 54 54 54 54 
