filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u25_01.txt 11 11 11 11 11 11 11 11 11 11 
u25_02.txt 1 1 1 1 1 1 1 1 1 1 
u25_03.txt 1 1 1 1 1 1 1 1 1 1 
u25_04.txt 2 2 2 2 2 2 2 2 2 2 
u25_05.txt 6 6 6 6 6 6 6 6 6 6 
u25_06.txt 4 4 4 4 4 4 4 4 4 4 
u25_07.txt 3 3 3 3 3 3 3 3 3 3 
u25_08.txt 4 4 4 4 4 4 4 4 4 4 
u25_09.txt 10 10 10 10 10 10 10 10 10 10 
u25_10.txt 3 3 3 3 3 3 3 3 3 3 
u50_01.txt 21 21 21 21 21 21 21 21 21 21 
u50_02.txt 29 29 29 29 29 29 29 29 29 29 
u50_03.txt 25 25 25 25 25 25 25 25 25 25 
u50_04.txt 21 21 21 21 21 21 21 21 21 21 
u50_05.txt 21 21 21 21 21 21 21 21 21 21 
u50_06.txt 31 31 31 31 31 31 31 31 31 31 
u50_07.txt 24 24 24 24 24 24 24 24 24 24 
u50_08.txt 24 24 24 24 24 24 24 24 24 24 
u50_09.txt 22 22 22 22 22 22 22 22 22 22 
u50_10.txt 29 29 29 29 29 29 29 29 29 29 
u75_01.txt 43 43 43 43 43 43 43 43 43 43 
u75_02.txt 48 48 48 48 48 48 48 48 48 48 
u75_03.txt 42 42 42 42 42 42 42 42 42 42 
u75_04.txt 48 48 48 48 48 48 48 48 48 48 
u75_05.txt 42 42 42 42 42 42 42 42 42 42 
u75_06.txt 46 46 46 46 46 46 46 46 46 46 
u75_07.txt 48 48 48 48 48 48 48 48 48 48 
u75_08.txt 41 41 41 41 41 41 41 41 41 41 
u75_09.txt 43 43 43 43 43 43 43 43 43 43 
u75_10.txt 44 44 44 44 44 44 44 44 44 44 
u100_01.txt 60 60 60 60 60 60 60 60 60 60 
u100_02.txt 68 68 68 68 68 68 68 68 68 68 
u100_03.txt 66 66 66 66 66 66 66 66 66 66 
u100_04.txt 60 60 60 60 60 60 60 60 60 60 
u100_05.txt 66 66 66 66 66 66 66 66 66 66 
u100_06.txt 69 69 69 69 69 69 69 69 69 69 
u100_07.txt 66 66 66 66 66 66 66 66 66 66 
u100_08.txt 62 62 62 62 62 62 62 62 62 62 
u100_09.txt 60 60 60 60 60 60 60 60 60 60 
u100_10.txt 61 61 61 61 61 61 61 61 61 61 
