filename V #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n125_01_simulated.txt 2.0 19 19 19 19 19 19 19 19 19 19 
n125_01_simulated.txt 5.0 20 20 20 20 20 20 20 20 20 20 
n125_01_simulated.txt 7.0 17 17 17 17 17 17 17 17 17 17 
n125_01_simulated.txt 10.0 24 24 24 24 24 24 24 24 24 24 
n125_01_simulated.txt 15.0 25 25 25 25 25 25 25 25 25 25 
n125_01_simulated.txt 20.0 20 20 20 20 20 20 20 20 20 20 
n125_02_simulated.txt 2.0 29 29 29 29 29 29 29 29 29 29 
n125_02_simulated.txt 5.0 28 28 28 28 28 28 28 28 28 28 
n125_02_simulated.txt 7.0 27 27 27 27 27 27 27 27 27 27 
n125_02_simulated.txt 10.0 33 33 33 33 33 33 33 33 33 33 
n125_02_simulated.txt 15.0 30 30 30 30 30 30 30 30 30 30 
n125_02_simulated.txt 20.0 32 32 32 32 32 32 32 32 32 32 
n125_03_simulated.txt 2.0 39 39 39 39 39 39 39 39 39 39 
n125_03_simulated.txt 5.0 40 40 40 40 40 40 40 40 40 40 
n125_03_simulated.txt 7.0 38 38 38 38 38 38 38 38 38 38 
n125_03_simulated.txt 10.0 41 41 41 41 41 41 41 41 41 41 
n125_03_simulated.txt 15.0 39 39 39 39 39 39 39 39 39 39 
n125_03_simulated.txt 20.0 39 39 39 39 39 39 39 39 39 39 
n125_04_simulated.txt 2.0 21 21 21 21 21 21 21 21 21 21 
n125_04_simulated.txt 5.0 22 22 22 22 22 22 22 22 22 22 
n125_04_simulated.txt 7.0 21 21 21 21 21 21 21 21 21 21 
n125_04_simulated.txt 10.0 22 22 22 22 22 22 22 22 22 22 
n125_04_simulated.txt 15.0 23 23 23 23 23 23 23 23 23 23 
n125_04_simulated.txt 20.0 22 22 22 22 22 22 22 22 22 22 
n125_05_simulated.txt 2.0 27 27 27 27 27 27 27 27 27 27 
n125_05_simulated.txt 5.0 27 27 27 27 27 27 27 27 27 27 
n125_05_simulated.txt 7.0 26 26 26 26 26 26 26 26 26 26 
n125_05_simulated.txt 10.0 27 27 27 27 27 27 27 27 27 27 
n125_05_simulated.txt 15.0 26 26 26 26 26 26 26 26 26 26 
n125_05_simulated.txt 20.0 25 25 25 25 25 25 25 25 25 25 
n125_06_simulated.txt 2.0 17 17 17 17 17 17 17 17 17 17 
n125_06_simulated.txt 5.0 17 17 17 17 17 17 17 17 17 17 
n125_06_simulated.txt 7.0 15 15 15 15 15 15 15 15 15 15 
n125_06_simulated.txt 10.0 16 16 16 16 16 16 16 16 16 16 
n125_06_simulated.txt 15.0 17 17 17 17 17 17 17 17 17 17 
n125_06_simulated.txt 20.0 16 16 16 16 16 16 16 16 16 16 
n125_07_simulated.txt 2.0 24 24 24 24 24 24 24 24 24 24 
n125_07_simulated.txt 5.0 24 24 24 24 24 24 24 24 24 24 
n125_07_simulated.txt 7.0 23 23 23 23 23 23 23 23 23 23 
n125_07_simulated.txt 10.0 25 25 25 25 25 25 25 25 25 25 
n125_07_simulated.txt 15.0 23 23 23 23 23 23 23 23 23 23 
n125_07_simulated.txt 20.0 23 23 23 23 23 23 23 23 23 23 
n125_08_simulated.txt 2.0 32 32 32 32 32 32 32 32 32 32 
n125_08_simulated.txt 5.0 34 34 34 34 34 34 34 34 34 34 
n125_08_simulated.txt 7.0 30 30 30 30 30 30 30 30 30 30 
n125_08_simulated.txt 10.0 32 32 32 32 32 32 32 32 32 32 
n125_08_simulated.txt 15.0 33 33 33 33 33 33 33 33 33 33 
n125_08_simulated.txt 20.0 32 32 32 32 32 32 32 32 32 32 
n125_09_simulated.txt 2.0 40 40 40 40 40 40 40 40 40 40 
n125_09_simulated.txt 5.0 36 36 36 36 36 36 36 36 36 36 
n125_09_simulated.txt 7.0 39 39 39 39 39 39 39 39 39 39 
n125_09_simulated.txt 10.0 36 36 36 36 36 36 36 36 36 36 
n125_09_simulated.txt 15.0 34 34 34 34 34 34 34 34 34 34 
n125_09_simulated.txt 20.0 38 38 38 38 38 38 38 38 38 38 
n125_010_simulated.txt 2.0 30 30 30 30 30 30 30 30 30 30 
n125_010_simulated.txt 5.0 29 29 29 29 29 29 29 29 29 29 
n125_010_simulated.txt 7.0 30 30 30 30 30 30 30 30 30 30 
n125_010_simulated.txt 10.0 29 29 29 29 29 29 29 29 29 29 
n125_010_simulated.txt 15.0 30 30 30 30 30 30 30 30 30 30 
n125_010_simulated.txt 20.0 30 30 30 30 30 30 30 30 30 30 
n150_01_simulated.txt 2.0 48 48 48 48 48 48 48 48 48 48 
n150_01_simulated.txt 5.0 46 46 46 46 46 46 46 46 46 46 
n150_01_simulated.txt 7.0 47 47 47 47 47 47 47 47 47 47 
n150_01_simulated.txt 10.0 45 45 45 45 45 45 45 45 45 45 
n150_01_simulated.txt 15.0 49 49 49 49 49 49 49 49 49 49 
n150_01_simulated.txt 20.0 47 47 47 47 47 47 47 47 47 47 
n150_02_simulated.txt 2.0 25 25 25 25 25 25 25 25 25 25 
n150_02_simulated.txt 5.0 24 24 24 24 24 24 24 24 24 24 
n150_02_simulated.txt 7.0 24 24 24 24 24 24 24 24 24 24 
n150_02_simulated.txt 10.0 25 25 25 25 25 25 25 25 25 25 
n150_02_simulated.txt 15.0 26 26 26 26 26 26 26 26 26 26 
n150_02_simulated.txt 20.0 26 26 26 26 26 26 26 26 26 26 
n150_03_simulated.txt 2.0 56 56 56 56 56 56 56 56 56 56 
n150_03_simulated.txt 5.0 57 57 57 57 57 57 57 57 57 57 
n150_03_simulated.txt 7.0 56 56 56 56 56 56 56 56 56 56 
n150_03_simulated.txt 10.0 55 55 55 55 55 55 55 55 55 55 
n150_03_simulated.txt 15.0 57 57 57 57 57 57 57 57 57 57 
n150_03_simulated.txt 20.0 56 56 56 56 56 56 56 56 56 56 
n150_04_simulated.txt 2.0 43 43 43 43 43 43 43 43 43 43 
n150_04_simulated.txt 5.0 47 47 47 47 47 47 47 47 47 47 
n150_04_simulated.txt 7.0 47 47 47 47 47 47 47 47 47 47 
n150_04_simulated.txt 10.0 43 43 43 43 43 43 43 43 43 43 
n150_04_simulated.txt 15.0 44 44 44 44 44 44 44 44 44 44 
n150_04_simulated.txt 20.0 46 46 46 46 46 46 46 46 46 46 
n150_05_simulated.txt 2.0 52 52 52 52 52 52 52 52 52 52 
n150_05_simulated.txt 5.0 46 46 46 46 46 46 46 46 46 46 
n150_05_simulated.txt 7.0 51 51 51 51 51 51 51 51 51 51 
n150_05_simulated.txt 10.0 50 50 50 50 50 50 50 50 50 50 
n150_05_simulated.txt 15.0 47 47 47 47 47 47 47 47 47 47 
n150_05_simulated.txt 20.0 46 46 46 46 46 46 46 46 46 46 
n150_06_simulated.txt 2.0 43 43 43 43 43 43 43 43 43 43 
n150_06_simulated.txt 5.0 41 41 41 41 41 41 41 41 41 41 
n150_06_simulated.txt 7.0 41 41 41 41 41 41 41 41 41 41 
n150_06_simulated.txt 10.0 38 38 38 38 38 38 38 38 38 38 
n150_06_simulated.txt 15.0 41 41 41 41 41 41 41 41 41 41 
n150_06_simulated.txt 20.0 42 42 42 42 42 42 42 42 42 42 
n150_07_simulated.txt 2.0 35 35 35 35 35 35 35 35 35 35 
n150_07_simulated.txt 5.0 32 32 32 32 32 32 32 32 32 32 
n150_07_simulated.txt 7.0 35 35 35 35 35 35 35 35 35 35 
n150_07_simulated.txt 10.0 33 33 33 33 33 33 33 33 33 33 
n150_07_simulated.txt 15.0 37 37 37 37 37 37 37 37 37 37 
n150_07_simulated.txt 20.0 36 36 36 36 36 36 36 36 36 36 
n150_08_simulated.txt 2.0 70 70 70 70 70 70 70 70 70 70 
n150_08_simulated.txt 5.0 65 65 65 65 65 65 65 65 65 65 
n150_08_simulated.txt 7.0 64 64 64 64 64 64 64 64 64 64 
n150_08_simulated.txt 10.0 65 65 65 65 65 65 65 65 65 65 
n150_08_simulated.txt 15.0 64 64 64 64 64 64 64 64 64 64 
n150_08_simulated.txt 20.0 60 60 60 60 60 60 60 60 60 60 
n150_09_simulated.txt 2.0 48 48 48 48 48 48 48 48 48 48 
n150_09_simulated.txt 5.0 47 47 47 47 47 47 47 47 47 47 
n150_09_simulated.txt 7.0 49 49 49 49 49 49 49 49 49 49 
n150_09_simulated.txt 10.0 47 47 47 47 47 47 47 47 47 47 
n150_09_simulated.txt 15.0 48 48 48 48 48 48 48 48 48 48 
n150_09_simulated.txt 20.0 51 51 51 51 51 51 51 51 51 51 
n150_010_simulated.txt 2.0 34 34 34 34 34 34 34 34 34 34 
n150_010_simulated.txt 5.0 34 34 34 34 34 34 34 34 34 34 
n150_010_simulated.txt 7.0 34 34 34 34 34 34 34 34 34 34 
n150_010_simulated.txt 10.0 34 34 34 34 34 34 34 34 34 34 
n150_010_simulated.txt 15.0 34 34 34 34 34 34 34 34 34 34 
n150_010_simulated.txt 20.0 33 33 33 33 33 33 33 33 33 33 
n175_01_simulated.txt 2.0 64 64 64 64 64 64 64 64 64 64 
n175_01_simulated.txt 5.0 64 64 64 64 64 64 64 64 64 64 
n175_01_simulated.txt 7.0 62 62 62 62 62 62 62 62 62 62 
n175_01_simulated.txt 10.0 60 60 60 60 60 60 60 60 60 60 
n175_01_simulated.txt 15.0 63 63 63 63 63 63 63 63 63 63 
n175_01_simulated.txt 20.0 66 66 66 66 66 66 66 66 66 66 
n175_02_simulated.txt 2.0 48 48 48 48 48 48 48 48 48 48 
n175_02_simulated.txt 5.0 49 49 49 49 49 49 49 49 49 49 
n175_02_simulated.txt 7.0 49 49 49 49 49 49 49 49 49 49 
n175_02_simulated.txt 10.0 49 49 49 49 49 49 49 49 49 49 
n175_02_simulated.txt 15.0 55 55 55 55 55 55 55 55 55 55 
n175_02_simulated.txt 20.0 50 50 50 50 50 50 50 50 50 50 
n175_03_simulated.txt 2.0 66 66 66 66 66 66 66 66 66 66 
n175_03_simulated.txt 5.0 70 70 70 70 70 70 70 70 70 70 
n175_03_simulated.txt 7.0 71 71 71 71 71 71 71 71 71 71 
n175_03_simulated.txt 10.0 73 73 73 73 73 73 73 73 73 73 
n175_03_simulated.txt 15.0 69 69 69 69 69 69 69 69 69 69 
n175_03_simulated.txt 20.0 72 72 72 72 72 72 72 72 72 72 
n175_04_simulated.txt 2.0 51 51 51 51 51 51 51 51 51 51 
n175_04_simulated.txt 5.0 55 55 55 55 55 55 55 55 55 55 
n175_04_simulated.txt 7.0 55 55 55 55 55 55 55 55 55 55 
n175_04_simulated.txt 10.0 55 55 55 55 55 55 55 55 55 55 
n175_04_simulated.txt 15.0 55 55 55 55 55 55 55 55 55 55 
n175_04_simulated.txt 20.0 53 53 53 53 53 53 53 53 53 53 
n175_05_simulated.txt 2.0 70 70 70 70 70 70 70 70 70 70 
n175_05_simulated.txt 5.0 75 75 75 75 75 75 75 75 75 75 
n175_05_simulated.txt 7.0 73 73 73 73 73 73 73 73 73 73 
n175_05_simulated.txt 10.0 75 75 75 75 75 75 75 75 75 75 
n175_05_simulated.txt 15.0 73 73 73 73 73 73 73 73 73 73 
n175_05_simulated.txt 20.0 70 70 70 70 70 70 70 70 70 70 
n175_06_simulated.txt 2.0 48 48 48 48 48 48 48 48 48 48 
n175_06_simulated.txt 5.0 49 49 49 49 49 49 49 49 49 49 
n175_06_simulated.txt 7.0 45 45 45 45 45 45 45 45 45 45 
n175_06_simulated.txt 10.0 48 48 48 48 48 48 48 48 48 48 
n175_06_simulated.txt 15.0 46 46 46 46 46 46 46 46 46 46 
n175_06_simulated.txt 20.0 47 47 47 47 47 47 47 47 47 47 
n175_07_simulated.txt 2.0 81 81 81 81 81 81 81 81 81 81 
n175_07_simulated.txt 5.0 84 84 84 84 84 84 84 84 84 84 
n175_07_simulated.txt 7.0 80 80 80 80 80 80 80 80 80 80 
n175_07_simulated.txt 10.0 76 76 76 76 76 76 76 76 76 76 
n175_07_simulated.txt 15.0 78 78 78 78 78 78 78 78 78 78 
n175_07_simulated.txt 20.0 76 76 76 76 76 76 76 76 76 76 
n175_08_simulated.txt 2.0 60 60 60 60 60 60 60 60 60 60 
n175_08_simulated.txt 5.0 57 57 57 57 57 57 57 57 57 57 
n175_08_simulated.txt 7.0 58 58 58 58 58 58 58 58 58 58 
n175_08_simulated.txt 10.0 59 59 59 59 59 59 59 59 59 59 
n175_08_simulated.txt 15.0 59 59 59 59 59 59 59 59 59 59 
n175_08_simulated.txt 20.0 56 56 56 56 56 56 56 56 56 56 
n175_09_simulated.txt 2.0 64 64 64 64 64 64 64 64 64 64 
n175_09_simulated.txt 5.0 66 66 66 66 66 66 66 66 66 66 
n175_09_simulated.txt 7.0 69 69 69 69 69 69 69 69 69 69 
n175_09_simulated.txt 10.0 67 67 67 67 67 67 67 67 67 67 
n175_09_simulated.txt 15.0 66 66 66 66 66 66 66 66 66 66 
n175_09_simulated.txt 20.0 63 63 63 63 63 63 63 63 63 63 
n175_010_simulated.txt 2.0 52 52 52 52 52 52 52 52 52 52 
n175_010_simulated.txt 5.0 54 54 54 54 54 54 54 54 54 54 
n175_010_simulated.txt 7.0 52 52 52 52 52 52 52 52 52 52 
n175_010_simulated.txt 10.0 54 54 54 54 54 54 54 54 54 54 
n175_010_simulated.txt 15.0 54 54 54 54 54 54 54 54 54 54 
n175_010_simulated.txt 20.0 52 52 52 52 52 52 52 52 52 52 
n200_02_simulated.txt 2.0 71 71 71 71 71 71 71 71 71 71 
n200_02_simulated.txt 5.0 67 67 67 67 67 67 67 67 67 67 
n200_02_simulated.txt 7.0 69 69 69 69 69 69 69 69 69 69 
n200_02_simulated.txt 10.0 71 71 71 71 71 71 71 71 71 71 
n200_02_simulated.txt 15.0 69 69 69 69 69 69 69 69 69 69 
n200_02_simulated.txt 20.0 70 70 70 70 70 70 70 70 70 70 
n200_03_simulated.txt 2.0 72 72 72 72 72 72 72 72 72 72 
n200_03_simulated.txt 5.0 73 73 73 73 73 73 73 73 73 73 
n200_03_simulated.txt 7.0 72 72 72 72 72 72 72 72 72 72 
n200_03_simulated.txt 10.0 73 73 73 73 73 73 73 73 73 73 
n200_03_simulated.txt 15.0 75 75 75 75 75 75 75 75 75 75 
n200_03_simulated.txt 20.0 70 70 70 70 70 70 70 70 70 70 
n200_04_simulated.txt 2.0 69 69 69 69 69 69 69 69 69 69 
n200_04_simulated.txt 5.0 67 67 67 67 67 67 67 67 67 67 
n200_04_simulated.txt 7.0 70 70 70 70 70 70 70 70 70 70 
n200_04_simulated.txt 10.0 68 68 68 68 68 68 68 68 68 68 
n200_04_simulated.txt 15.0 71 71 71 71 71 71 71 71 71 71 
n200_04_simulated.txt 20.0 68 68 68 68 68 68 68 68 68 68 
n200_05_simulated.txt 2.0 92 92 92 92 92 92 92 92 92 92 
n200_05_simulated.txt 5.0 91 91 91 91 91 91 91 91 91 91 
n200_05_simulated.txt 7.0 91 91 91 91 91 91 91 91 91 91 
n200_05_simulated.txt 10.0 95 95 95 95 95 95 95 95 95 95 
n200_05_simulated.txt 15.0 93 93 93 93 93 93 93 93 93 93 
n200_05_simulated.txt 20.0 93 93 93 93 93 93 93 93 93 93 
n200_06_simulated.txt 2.0 72 72 72 72 72 72 72 72 72 72 
n200_06_simulated.txt 5.0 73 73 73 73 73 73 73 73 73 73 
n200_06_simulated.txt 7.0 73 73 73 73 73 73 73 73 73 73 
n200_06_simulated.txt 10.0 71 71 71 71 71 71 71 71 71 71 
n200_06_simulated.txt 15.0 73 73 73 73 73 73 73 73 73 73 
n200_06_simulated.txt 20.0 74 74 74 74 74 74 74 74 74 74 
n200_07_simulated.txt 2.0 80 80 80 80 80 80 80 80 80 80 
n200_07_simulated.txt 5.0 79 79 79 79 79 79 79 79 79 79 
n200_07_simulated.txt 7.0 83 83 83 83 83 83 83 83 83 83 
n200_07_simulated.txt 10.0 81 81 81 81 81 81 81 81 81 81 
n200_07_simulated.txt 15.0 80 80 80 80 80 80 80 80 80 80 
n200_07_simulated.txt 20.0 79 79 79 79 79 79 79 79 79 79 
n200_08_simulated.txt 2.0 83 83 83 83 83 83 83 83 83 83 
n200_08_simulated.txt 5.0 83 83 83 83 83 83 83 83 83 83 
n200_08_simulated.txt 7.0 82 82 82 82 82 82 82 82 82 82 
n200_08_simulated.txt 10.0 82 82 82 82 82 82 82 82 82 82 
n200_08_simulated.txt 15.0 82 82 82 82 82 82 82 82 82 82 
n200_08_simulated.txt 20.0 81 81 81 81 81 81 81 81 81 81 
n200_09_simulated.txt 2.0 99 99 99 99 99 99 99 99 99 99 
n200_09_simulated.txt 5.0 95 95 95 95 95 95 95 95 95 95 
n200_09_simulated.txt 7.0 95 95 95 95 95 95 95 95 95 95 
n200_09_simulated.txt 10.0 96 96 96 96 96 96 96 96 96 96 
n200_09_simulated.txt 15.0 97 97 97 97 97 97 97 97 97 97 
n200_09_simulated.txt 20.0 92 92 92 92 92 92 92 92 92 92 
n200_010_simulated.txt 2.0 91 91 91 91 91 91 91 91 91 91 
n200_010_simulated.txt 5.0 94 94 94 94 94 94 94 94 94 94 
n200_010_simulated.txt 7.0 92 92 92 92 92 92 92 92 92 92 
n200_010_simulated.txt 10.0 91 91 91 91 91 91 91 91 91 91 
n200_010_simulated.txt 15.0 89 89 89 89 89 89 89 89 89 89 
n200_010_simulated.txt 20.0 92 92 92 92 92 92 92 92 92 92 
