filename E_MC #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
gr25_01_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr25_03_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr25_04_simulated.txt 54000.0 1 1 1 1 1 1 1 1 1 1 
gr25_04_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 27000.0 2 2 2 2 2 2 2 2 2 2 
gr25_05_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr25_06_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr25_010_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr25_010_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr25_010_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr25_010_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr25_010_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr25_010_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_01_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_02_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr50_02_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_02_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_02_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_02_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_02_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_03_simulated.txt 27000.0 2 2 2 2 2 2 2 2 2 2 
gr50_03_simulated.txt 54000.0 3 3 3 3 3 3 3 3 3 3 
gr50_03_simulated.txt 108000.0 3 3 3 3 3 3 3 3 3 3 
gr50_03_simulated.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
gr50_03_simulated.txt 432000.0 2 2 2 2 2 2 2 2 2 2 
gr50_03_simulated.txt 560000.0 2 2 2 2 2 2 2 2 2 2 
gr50_04_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr50_04_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_04_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_04_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_04_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_04_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_05_simulated.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
gr50_05_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_05_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_05_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_05_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_05_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_06_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_07_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_08_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_09_simulated.txt 27000.0 2 2 2 2 2 2 2 2 2 2 
gr50_09_simulated.txt 54000.0 1 1 1 1 1 1 1 1 1 1 
gr50_09_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
gr50_09_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
gr50_09_simulated.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
gr50_09_simulated.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
gr50_010_simulated.txt 27000.0 15 15 15 15 15 15 15 15 15 15 
gr50_010_simulated.txt 54000.0 12 12 12 12 12 12 12 12 12 12 
gr50_010_simulated.txt 108000.0 10 10 10 10 10 10 10 10 10 10 
gr50_010_simulated.txt 216000.0 11 11 11 11 11 11 11 11 11 11 
