filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n20_01.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 32000.0 1 1 1 1 1 1 1 1 1 1 
n20_05.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_03.txt 32000.0 2 2 2 2 2 2 2 2 2 2 
n25_04.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 32000.0 2 2 2 2 2 2 2 2 2 2 
n50_01.txt 32000.0 10 10 10 10 10 10 10 10 10 10 
n50_02.txt 32000.0 9 9 9 9 9 9 9 9 9 9 
n50_03.txt 32000.0 3 3 3 3 3 3 3 3 3 3 
n50_04.txt 32000.0 3 3 3 3 3 3 3 3 3 3 
n50_05.txt 32000.0 11 11 11 11 11 11 11 11 11 11 
n75_01.txt 32000.0 6 6 6 6 6 6 6 6 6 6 
n75_02.txt 32000.0 28 28 28 28 28 28 28 28 28 28 
n75_03.txt 32000.0 14 14 14 14 14 14 14 14 14 14 
n75_04.txt 32000.0 13 13 13 13 13 13 13 13 13 13 
n75_05.txt 32000.0 3 3 3 3 3 3 3 3 3 3 
n100_01.txt 32000.0 26 26 26 26 26 26 26 26 26 26 
n100_02.txt 32000.0 34 34 34 34 34 34 34 34 34 34 
n100_03.txt 32000.0 28 28 28 28 28 28 28 28 28 28 
n100_04.txt 32000.0 40 40 40 40 40 40 40 40 40 40 
n100_05.txt 32000.0 20 20 20 20 20 20 20 20 20 20 
n20_01.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 72000.0 1 1 1 1 1 1 1 1 1 1 
n20_05.txt 72000.0 2 2 2 2 2 2 2 2 2 2 
n25_01.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 72000.0 2 2 2 2 2 2 2 2 2 2 
n25_03.txt 72000.0 6 6 6 6 6 6 6 6 6 6 
n25_04.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 72000.0 2 2 2 2 2 2 2 2 2 2 
n50_01.txt 72000.0 19 19 19 19 19 19 19 19 19 19 
n50_02.txt 72000.0 15 15 15 15 15 15 15 15 15 15 
