filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_100.txt 26 26 26 26 26 26 26 26 26 26 
g_20.txt 0 0 0 0 0 0 0 0 0 0 
g_25.txt 1 1 1 1 1 1 1 1 1 1 
g_30.txt 2 2 2 2 2 2 2 2 2 2 
g_35.txt 0 0 0 0 0 0 0 0 0 0 
g_40.txt 0 0 0 0 0 0 0 0 0 0 
g_45.txt 0 0 0 0 0 0 0 0 0 0 
g_50.txt 1 1 1 1 1 1 1 1 1 1 
g_60.txt 0 0 0 0 0 0 0 0 0 0 
g_75.txt 4 4 4 4 4 4 4 4 4 4 
g_90.txt 11 11 11 11 11 11 11 11 11 11 
