filename U #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_125.txt 5.0 2 2 2 2 2 2 2 2 2 2 
g_125.txt 10.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 15.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 25.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 24 24 24 24 24 24 24 24 24 24 
g_150.txt 10.0 5 5 5 5 5 5 5 5 5 5 
g_150.txt 15.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 25.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 2 2 2 2 2 2 2 2 2 2 
g_160.txt 10.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 25.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 30 30 30 30 30 30 30 30 30 30 
g_175.txt 10.0 9 9 9 9 9 9 9 9 9 9 
g_175.txt 15.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 20.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 25.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 5.0 57 57 57 57 57 57 57 57 57 57 
g_200.txt 10.0 38 38 38 38 38 38 38 38 38 38 
g_200.txt 15.0 24 24 24 24 24 24 24 24 24 24 
g_200.txt 20.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 25.0 0 0 0 0 0 0 0 0 0 0 
