filename U E #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_125.txt 5.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 27000.0 23 23 23 23 23 23 23 23 23 23 
g_160.txt 5.0 27000.0 2 2 2 2 2 2 2 2 2 2 
g_175.txt 5.0 27000.0 25 25 25 25 25 25 25 25 25 25 
g_200.txt 5.0 27000.0 60 60 60 60 60 60 60 60 60 60 
g_125.txt 5.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 54000.0 23 23 23 23 23 23 23 23 23 23 
g_160.txt 5.0 54000.0 2 2 2 2 2 2 2 2 2 2 
g_175.txt 5.0 54000.0 25 25 25 25 25 25 25 25 25 25 
g_200.txt 5.0 54000.0 60 60 60 60 60 60 60 60 60 60 
g_125.txt 5.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 108000.0 23 23 23 23 23 23 23 23 23 23 
g_160.txt 5.0 108000.0 1 1 1 1 1 1 1 1 1 1 
g_175.txt 5.0 108000.0 25 25 25 25 25 25 25 25 25 25 
g_200.txt 5.0 108000.0 60 60 60 60 60 60 60 60 60 60 
g_125.txt 5.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 216000.0 22 22 22 22 22 22 22 22 22 22 
g_160.txt 5.0 216000.0 1 1 1 1 1 1 1 1 1 1 
g_175.txt 5.0 216000.0 24 24 24 24 24 24 24 24 24 24 
g_200.txt 5.0 216000.0 59 59 59 59 59 59 59 59 59 59 
g_125.txt 5.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 432000.0 22 22 22 22 22 22 22 22 22 22 
g_160.txt 5.0 432000.0 1 1 1 1 1 1 1 1 1 1 
g_175.txt 5.0 432000.0 24 24 24 24 24 24 24 24 24 24 
g_200.txt 5.0 432000.0 59 59 59 59 59 59 59 59 59 59 
g_125.txt 5.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 5.0 560000.0 22 22 22 22 22 22 22 22 22 22 
g_160.txt 5.0 560000.0 1 1 1 1 1 1 1 1 1 1 
