filename E_MC #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n125_01.txt 27000.0 79 80 80 80 80 80 80 80 80 80 
n125_01.txt 54000.0 76 76 76 76 76 76 76 76 76 76 
n125_01.txt 108000.0 77 77 77 77 77 77 77 77 77 77 
n125_01.txt 216000.0 73 73 73 73 73 73 73 73 73 73 
n125_01.txt 432000.0 74 74 74 74 74 74 74 74 74 74 
n125_01.txt 560000.0 74 74 74 74 74 74 74 74 74 74 
n125_03.txt 27000.0 74 74 74 74 74 74 74 74 74 74 
n125_03.txt 54000.0 77 77 77 77 77 77 77 77 77 77 
n125_03.txt 108000.0 73 73 73 73 73 73 73 73 73 73 
n125_03.txt 216000.0 73 73 73 73 73 73 73 73 73 73 
n125_03.txt 432000.0 73 73 73 73 73 73 73 73 73 73 
n125_03.txt 560000.0 73 73 73 73 73 73 73 73 73 73 
n125_04.txt 27000.0 72 72 72 72 72 72 72 72 72 72 
n125_04.txt 54000.0 72 72 72 72 72 72 72 72 72 72 
n125_04.txt 108000.0 72 72 72 72 72 72 72 72 72 72 
n125_04.txt 216000.0 70 70 70 70 70 70 70 70 70 70 
n125_04.txt 432000.0 69 69 69 69 69 69 69 69 69 69 
n125_04.txt 560000.0 69 69 69 69 69 69 69 69 69 69 
n125_05.txt 27000.0 71 71 71 71 71 71 71 71 71 71 
n125_05.txt 54000.0 69 69 69 69 69 69 69 69 69 69 
n125_05.txt 108000.0 67 67 67 67 67 67 67 67 67 67 
n125_05.txt 216000.0 68 68 68 68 68 68 68 68 68 68 
n125_05.txt 432000.0 68 68 68 68 68 68 68 68 68 68 
n125_05.txt 560000.0 68 68 68 68 68 68 68 68 68 68 
n150_01.txt 27000.0 108 108 108 108 108 108 108 108 108 108 
n150_01.txt 54000.0 102 102 102 102 102 102 102 102 102 102 
n150_01.txt 108000.0 116 116 116 116 116 116 116 116 116 116 
n150_01.txt 216000.0 116 116 116 116 116 116 116 116 116 116 
n150_01.txt 432000.0 116 116 116 116 116 116 116 116 116 116 
n150_01.txt 560000.0 116 116 116 116 116 116 116 116 116 116 
n150_02.txt 27000.0 104 104 104 104 104 104 104 104 104 104 
n150_02.txt 54000.0 104 104 104 104 104 104 104 104 104 104 
n150_02.txt 108000.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 216000.0 100 100 100 100 100 100 100 100 100 100 
n150_02.txt 432000.0 100 100 100 100 100 100 100 100 100 100 
n150_02.txt 560000.0 100 100 100 100 100 100 100 100 100 100 
n150_03.txt 27000.0 81 81 81 81 81 81 81 81 81 81 
n150_03.txt 54000.0 87 87 87 87 87 87 87 87 87 87 
n150_03.txt 108000.0 95 95 95 95 95 95 95 95 95 95 
n150_03.txt 216000.0 97 97 97 97 97 97 97 97 97 97 
n150_03.txt 432000.0 97 97 97 97 97 97 97 97 97 97 
n150_03.txt 560000.0 97 97 97 97 97 97 97 97 97 97 
n150_04.txt 27000.0 96 96 96 96 96 96 96 96 96 96 
n150_04.txt 54000.0 104 104 104 104 104 104 104 104 104 104 
n150_04.txt 108000.0 108 108 108 108 108 108 108 108 108 108 
n150_04.txt 216000.0 108 108 108 108 108 108 108 108 108 108 
n150_04.txt 432000.0 108 108 108 108 108 108 108 108 108 108 
n150_04.txt 560000.0 108 108 108 108 108 108 108 108 108 108 
n175_01.txt 27000.0 112 112 112 112 112 112 112 112 112 112 
n175_01.txt 54000.0 109 109 109 109 109 109 109 109 109 109 
n175_01.txt 108000.0 119 119 119 119 119 119 119 119 119 119 
n175_01.txt 216000.0 122 122 122 122 122 122 122 122 122 122 
n175_01.txt 432000.0 122 122 122 122 122 122 122 122 122 122 
n175_01.txt 560000.0 122 122 122 122 122 122 122 122 122 122 
n175_02.txt 27000.0 112 112 112 112 112 112 112 112 112 112 
n175_02.txt 54000.0 122 122 122 122 122 122 122 122 122 122 
n175_02.txt 108000.0 125 125 125 125 125 125 125 125 125 125 
n175_02.txt 216000.0 125 125 125 125 125 125 125 125 125 125 
n175_02.txt 432000.0 125 125 125 125 125 125 125 125 125 125 
n175_02.txt 560000.0 125 125 125 125 125 125 125 125 125 125 
n175_03.txt 27000.0 99 99 99 99 99 99 99 99 99 99 
n175_03.txt 54000.0 103 103 103 103 103 103 103 103 103 103 
n175_03.txt 108000.0 109 109 109 109 109 109 109 109 109 109 
n175_03.txt 216000.0 110 110 110 110 110 110 110 110 110 110 
n175_03.txt 432000.0 110 110 110 110 110 110 110 110 110 110 
n175_03.txt 560000.0 110 110 110 110 110 110 110 110 110 110 
n175_04.txt 27000.0 103 103 103 103 103 103 103 103 103 103 
n175_04.txt 54000.0 101 101 101 101 101 101 101 101 101 101 
n175_04.txt 108000.0 103 103 103 103 103 103 103 103 103 103 
n175_04.txt 216000.0 103 103 103 103 103 103 103 103 103 103 
n175_04.txt 432000.0 103 103 103 103 103 103 103 103 103 103 
n175_04.txt 560000.0 103 103 103 103 103 103 103 103 103 103 
n175_05.txt 27000.0 110 110 110 110 110 110 110 110 110 110 
n175_05.txt 54000.0 111 111 111 111 111 111 111 111 111 111 
n175_05.txt 108000.0 120 120 120 120 120 120 120 120 120 120 
n175_05.txt 216000.0 123 123 123 123 123 123 123 123 123 123 
n175_05.txt 432000.0 123 123 123 123 123 123 123 123 123 123 
n175_05.txt 560000.0 123 123 123 123 123 123 123 123 123 123 
n200_01.txt 27000.0 141 141 141 141 141 141 141 141 141 141 
n200_01.txt 54000.0 148 148 148 148 148 148 148 148 148 148 
n200_01.txt 108000.0 148 148 148 148 148 148 148 148 148 148 
n200_01.txt 216000.0 148 148 148 148 148 148 148 148 148 148 
n200_01.txt 432000.0 148 148 148 148 148 148 148 148 148 148 
n200_01.txt 560000.0 148 148 148 148 148 148 148 148 148 148 
n200_02.txt 27000.0 122 122 122 122 122 122 122 122 122 122 
n200_02.txt 54000.0 118 118 118 118 118 118 118 118 118 118 
n200_02.txt 108000.0 123 123 123 123 123 123 123 123 123 123 
n200_02.txt 216000.0 130 130 130 130 130 130 130 130 130 130 
n200_02.txt 432000.0 130 130 130 130 130 130 130 130 130 130 
n200_02.txt 560000.0 130 130 130 130 130 130 130 130 130 130 
n200_03.txt 27000.0 119 119 119 119 119 119 119 119 119 119 
n200_03.txt 54000.0 126 126 126 126 126 126 126 126 126 126 
n200_03.txt 108000.0 132 132 132 132 132 132 132 132 132 132 
n200_03.txt 216000.0 132 132 132 132 132 132 132 132 132 132 
n200_03.txt 432000.0 132 132 132 132 132 132 132 132 132 132 
n200_03.txt 560000.0 132 132 132 132 132 132 132 132 132 132 
n200_04.txt 27000.0 121 121 121 121 121 121 121 121 121 121 
n200_04.txt 54000.0 120 120 120 120 120 120 120 120 120 120 
n200_04.txt 108000.0 118 118 118 118 118 118 118 118 118 118 
n200_04.txt 216000.0 117 117 117 117 117 117 117 117 117 117 
n200_04.txt 432000.0 116 116 116 116 116 116 116 116 116 116 
n200_04.txt 560000.0 116 116 116 116 116 116 116 116 116 116 
