filename U #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n125_01.txt 5.0 75 75 75 75 75 75 75 75 75 75 
n125_03.txt 5.0 70 70 70 70 70 70 70 70 70 70 
n125_04.txt 5.0 67 67 67 67 67 67 67 67 67 67 
n125_05.txt 5.0 70 70 70 70 70 70 70 70 70 70 
n150_01.txt 5.0 104 104 104 104 104 104 104 104 104 104 
n150_02.txt 5.0 93 93 93 93 93 93 93 93 93 93 
n150_03.txt 5.0 80 80 80 80 80 80 80 80 80 80 
n150_04.txt 5.0 93 93 93 93 93 93 93 93 93 93 
n175_01.txt 5.0 105 105 105 105 105 105 105 105 105 105 
n175_02.txt 5.0 109 109 109 109 109 109 109 109 109 109 
n175_03.txt 5.0 94 94 94 94 94 94 94 94 94 94 
n175_04.txt 5.0 101 101 101 101 101 101 101 101 101 101 
n175_05.txt 5.0 108 108 108 108 108 108 108 108 108 108 
n200_01.txt 5.0 130 130 130 130 130 130 130 130 130 130 
n200_02.txt 5.0 115 115 115 115 115 115 115 115 115 115 
n200_03.txt 5.0 115 115 115 115 115 115 115 115 115 115 
n200_04.txt 5.0 116 116 116 116 116 116 116 116 116 116 
n125_01.txt 10.0 60 61 61 61 61 61 61 61 61 61 
n125_03.txt 10.0 60 60 60 60 60 60 60 60 60 60 
n125_04.txt 10.0 58 58 58 58 58 58 58 58 58 58 
n125_05.txt 10.0 60 60 60 60 60 60 60 60 60 60 
n150_01.txt 10.0 86 86 86 86 86 86 86 86 86 86 
n150_02.txt 10.0 84 84 84 84 84 84 84 84 84 84 
n150_03.txt 10.0 68 68 68 68 68 68 68 68 68 68 
n150_04.txt 10.0 80 80 80 80 80 80 80 80 80 80 
n175_01.txt 10.0 93 93 93 93 93 93 93 93 93 93 
n175_02.txt 10.0 99 99 99 99 99 99 99 99 99 99 
n175_03.txt 10.0 79 79 79 79 79 79 79 79 79 79 
n175_04.txt 10.0 87 87 87 87 87 87 87 87 87 87 
n175_05.txt 10.0 92 92 92 92 92 92 92 92 92 92 
n200_01.txt 10.0 117 117 117 117 117 117 117 117 117 117 
n200_02.txt 10.0 100 100 100 100 100 100 100 100 100 100 
n200_03.txt 10.0 101 101 101 101 101 101 101 101 101 101 
n200_04.txt 10.0 101 101 101 101 101 101 101 101 101 101 
n125_01.txt 15.0 52 55 55 55 55 55 55 55 55 55 
n125_03.txt 15.0 52 52 52 52 52 52 52 52 52 52 
n125_04.txt 15.0 51 51 51 51 51 51 51 51 51 51 
n125_05.txt 15.0 55 55 55 55 55 55 55 55 55 55 
n150_01.txt 15.0 78 78 78 78 78 78 78 78 78 78 
n150_02.txt 15.0 78 78 78 78 78 78 78 78 78 78 
n150_03.txt 15.0 58 58 58 58 58 58 58 58 58 58 
n150_04.txt 15.0 69 69 69 69 69 69 69 69 69 69 
n175_01.txt 15.0 86 86 86 86 86 86 86 86 86 86 
n175_02.txt 15.0 88 88 88 88 88 88 88 88 88 88 
n175_03.txt 15.0 71 71 71 71 71 71 71 71 71 71 
n175_04.txt 15.0 79 79 79 79 79 79 79 79 79 79 
n175_05.txt 15.0 83 83 83 83 83 83 83 83 83 83 
n200_01.txt 15.0 108 108 108 108 108 108 108 108 108 108 
n200_02.txt 15.0 87 87 87 87 87 87 87 87 87 87 
n200_03.txt 15.0 92 92 92 92 92 92 92 92 92 92 
n200_04.txt 15.0 92 92 92 92 92 92 92 92 92 92 
n125_01.txt 20.0 49 50 50 50 50 50 50 50 50 50 
n125_03.txt 20.0 50 50 50 50 50 50 50 50 50 50 
n125_04.txt 20.0 45 45 45 45 45 45 45 45 45 45 
n125_05.txt 20.0 45 45 45 45 45 45 45 45 45 45 
n150_01.txt 20.0 74 74 74 74 74 74 74 74 74 74 
n150_02.txt 20.0 69 69 69 69 69 69 69 69 69 69 
n150_03.txt 20.0 50 50 50 50 50 50 50 50 50 50 
n150_04.txt 20.0 64 64 64 64 64 64 64 64 64 64 
n175_01.txt 20.0 80 80 80 80 80 80 80 80 80 80 
n175_02.txt 20.0 81 81 81 81 81 81 81 81 81 81 
n175_03.txt 20.0 66 66 66 66 66 66 66 66 66 66 
n175_04.txt 20.0 75 75 75 75 75 75 75 75 75 75 
n175_05.txt 20.0 76 76 76 76 76 76 76 76 76 76 
n200_01.txt 20.0 100 100 100 100 100 100 100 100 100 100 
n200_02.txt 20.0 83 83 83 83 83 83 83 83 83 83 
n200_03.txt 20.0 80 80 80 80 80 80 80 80 80 80 
n200_04.txt 20.0 84 84 84 84 84 84 84 84 84 84 
n125_01.txt 25.0 44 41 41 41 41 41 41 41 41 41 
n125_03.txt 25.0 45 45 45 45 45 45 45 45 45 45 
n125_04.txt 25.0 42 42 42 42 42 42 42 42 42 42 
n125_05.txt 25.0 44 44 44 44 44 44 44 44 44 44 
n150_01.txt 25.0 66 66 66 66 66 66 66 66 66 66 
n150_02.txt 25.0 65 65 65 65 65 65 65 65 65 65 
n150_03.txt 25.0 47 47 47 47 47 47 47 47 47 47 
n150_04.txt 25.0 62 62 62 62 62 62 62 62 62 62 
n175_01.txt 25.0 71 71 71 71 71 71 71 71 71 71 
n175_02.txt 25.0 79 79 79 79 79 79 79 79 79 79 
n175_03.txt 25.0 60 60 60 60 60 60 60 60 60 60 
n175_04.txt 25.0 67 67 67 67 67 67 67 67 67 67 
n175_05.txt 25.0 71 71 71 71 71 71 71 71 71 71 
n200_01.txt 25.0 99 99 99 99 99 99 99 99 99 99 
n200_02.txt 25.0 68 68 68 68 68 68 68 68 68 68 
n200_03.txt 25.0 79 79 79 79 79 79 79 79 79 79 
n200_04.txt 25.0 75 75 75 75 75 75 75 75 75 75 
