filename V #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
gr25_01_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_01_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_02_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_03_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_04_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_05_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_06_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_07_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 10.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 15.0 0 0 0 0 0 0 0 0 0 0 
gr25_08_simulated.txt 20.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 2.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 5.0 0 0 0 0 0 0 0 0 0 0 
gr25_09_simulated.txt 7.0 0 0 0 0 0 0 0 0 0 0 
