filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n125_01_simulated.txt 38 36 37 38 36 36 32 35 34 35 
n125_02_simulated.txt 44 44 43 43 43 44 43 41 42 42 
n125_03_simulated.txt 55 50 54 55 55 52 55 54 54 53 
n125_04_simulated.txt 35 38 35 36 37 36 34 35 39 41 
n125_05_simulated.txt 48 39 45 40 45 47 46 45 42 47 
n125_06_simulated.txt 35 34 36 39 34 36 38 36 36 37 
n125_07_simulated.txt 41 42 44 39 41 40 43 41 41 41 
n125_08_simulated.txt 44 46 43 43 44 45 48 43 48 45 
n125_09_simulated.txt 58 56 56 55 59 55 53 52 55 55 
n125_010_simulated.txt 49 46 45 48 51 51 48 51 49 50 
n150_01_simulated.txt 63 65 64 63 68 67 63 65 61 62 
n150_02_simulated.txt 51 51 50 48 50 44 45 46 49 48 
n150_03_simulated.txt 79 78 79 74 75 73 78 75 77 76 
n150_04_simulated.txt 72 70 67 68 69 69 72 70 68 68 
n150_05_simulated.txt 67 69 73 68 71 69 69 71 72 68 
n150_06_simulated.txt 64 68 68 67 70 70 72 68 68 70 
n150_07_simulated.txt 56 56 59 61 56 58 54 53 62 53 
n150_08_simulated.txt 89 95 89 91 88 92 89 91 88 88 
n150_09_simulated.txt 67 65 67 68 69 68 71 67 69 69 
n150_010_simulated.txt 53 57 50 58 55 56 59 52 52 54 
n175_01_simulated.txt 95 94 86 90 89 90 91 90 90 86 
n175_02_simulated.txt 72 72 71 76 74 74 78 80 71 83 
n175_03_simulated.txt 94 91 95 100 93 90 99 94 97 94 
n175_04_simulated.txt 88 80 78 85 80 84 82 85 84 84 
n175_05_simulated.txt 95 94 92 95 93 95 96 94 95 97 
n175_06_simulated.txt 69 70 68 65 65 67 65 69 71 72 
n175_07_simulated.txt 102 104 101 106 103 105 103 102 104 110 
n175_08_simulated.txt 79 80 82 82 82 83 81 83 82 83 
n175_09_simulated.txt 92 92 87 88 87 93 91 90 92 91 
n175_010_simulated.txt 79 81 82 82 84 78 82 83 81 85 
n200_02_simulated.txt 102 99 97 97 97 98 99 98 95 103 
n200_03_simulated.txt 99 100 100 101 102 104 101 103 101 108 
n200_04_simulated.txt 95 98 97 90 95 94 91 95 97 95 
n200_05_simulated.txt 116 119 116 121 119 121 116 117 117 114 
n200_06_simulated.txt 103 103 102 104 105 98 104 103 104 106 
n200_07_simulated.txt 102 101 98 98 101 103 101 95 93 98 
n200_08_simulated.txt 107 111 108 117 107 108 114 111 108 111 
n200_09_simulated.txt 129 130 132 133 131 131 125 132 128 123 
n200_010_simulated.txt 115 117 117 116 116 116 116 121 117 116 
