filename #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u25_01_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_02_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_03_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_04_simulated.txt 2 0 1 2 2 1 1 2 1 3 
u25_05_simulated.txt 2 2 1 0 1 0 1 1 0 0 
u25_06_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 3 1 0 2 1 2 2 0 0 2 
u25_08_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u25_010_simulated.txt 0 0 1 2 0 1 1 0 2 0 
u50_01_simulated.txt 5 4 6 5 3 5 4 5 2 5 
u50_02_simulated.txt 12 10 8 11 8 9 9 10 9 9 
u50_03_simulated.txt 6 3 5 3 4 4 3 4 3 3 
u50_04_simulated.txt 2 1 1 1 2 0 0 1 2 0 
u50_05_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u50_06_simulated.txt 2 3 3 1 2 2 2 2 3 2 
u50_07_simulated.txt 2 1 1 1 2 3 5 2 3 1 
u50_08_simulated.txt 0 0 0 0 0 0 0 0 0 0 
u50_09_simulated.txt 8 7 4 3 2 5 4 7 7 5 
u50_010_simulated.txt 2 2 2 4 3 3 3 3 1 2 
u75_01_simulated.txt 15 18 16 16 17 18 18 16 16 18 
u75_02_simulated.txt 7 6 9 9 10 7 9 8 8 8 
u75_03_simulated.txt 10 8 8 7 8 7 11 7 8 6 
u75_04_simulated.txt 19 19 18 16 16 17 18 18 16 19 
u75_05_simulated.txt 20 20 20 18 18 18 18 17 19 16 
u75_06_simulated.txt 16 16 14 18 17 17 13 16 18 16 
u75_07_simulated.txt 8 8 7 8 8 7 5 7 6 9 
u75_08_simulated.txt 10 9 9 10 11 12 11 9 11 12 
u75_09_simulated.txt 18 18 16 19 17 17 18 18 16 15 
u75_010_simulated.txt 17 17 16 18 17 19 17 18 18 17 
u100_01_simulated.txt 30 29 31 29 31 32 30 32 32 35 
u100_02_simulated.txt 32 32 32 29 34 33 30 31 31 31 
u100_03_simulated.txt 30 32 30 33 32 32 31 31 30 32 
u100_04_simulated.txt 25 26 31 22 24 23 28 28 22 21 
u100_05_simulated.txt 23 21 26 25 22 22 24 22 22 29 
u100_06_simulated.txt 25 24 23 26 23 23 24 23 22 21 
u100_07_simulated.txt 39 43 40 38 42 42 42 39 41 44 
u100_08_simulated.txt 19 20 18 19 23 20 20 17 23 20 
u100_09_simulated.txt 26 29 28 26 25 24 28 25 26 26 
u100_010_simulated.txt 45 44 47 42 41 41 41 45 44 42 
