filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n25_01_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_01_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_01_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_01_simulated.txt 129600.0 5 5 5 5 5 5 5 5 5 5 
n25_01_simulated.txt 172800.0 7 7 7 7 7 7 7 7 7 7 
n25_01_simulated.txt 216000.0 7 7 7 7 7 7 7 7 7 7 
n25_01_simulated.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_02_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_02_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_02_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_02_simulated.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_02_simulated.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
n25_02_simulated.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
n25_02_simulated.txt 720000.0 24 24 24 24 24 24 24 24 24 24 
n25_03_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_03_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_03_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_03_simulated.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
n25_03_simulated.txt 172800.0 4 4 4 4 4 4 4 4 4 4 
n25_03_simulated.txt 216000.0 6 6 6 6 6 6 6 6 6 6 
n25_03_simulated.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_04_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 172800.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
n25_04_simulated.txt 720000.0 16 16 16 16 16 16 16 16 16 16 
n25_05_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_05_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_05_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_05_simulated.txt 129600.0 3 3 3 3 3 3 3 3 3 3 
n25_05_simulated.txt 172800.0 3 3 3 3 3 3 3 3 3 3 
n25_05_simulated.txt 216000.0 3 3 3 3 3 3 3 3 3 3 
n25_05_simulated.txt 720000.0 23 23 23 23 23 23 23 23 23 23 
n25_06_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_06_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_06_simulated.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
n25_06_simulated.txt 129600.0 4 4 4 4 4 4 4 4 4 4 
n25_06_simulated.txt 172800.0 8 8 8 8 8 8 8 8 8 8 
n25_06_simulated.txt 216000.0 9 9 9 9 9 9 9 9 9 9 
n25_06_simulated.txt 720000.0 24 24 24 24 24 24 24 24 24 24 
n25_07_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_07_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_07_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_07_simulated.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
n25_07_simulated.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
n25_07_simulated.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
n25_07_simulated.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_08_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_08_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_08_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_08_simulated.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_08_simulated.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
n25_08_simulated.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
n25_08_simulated.txt 720000.0 25 25 25 25 25 25 25 25 25 25 
n25_09_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_09_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_09_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_09_simulated.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
n25_09_simulated.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
n25_09_simulated.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
n25_09_simulated.txt 720000.0 21 21 21 21 21 21 21 21 21 21 
n25_010_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n25_010_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
n25_010_simulated.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
n25_010_simulated.txt 129600.0 1 1 1 1 1 1 1 1 1 1 
n25_010_simulated.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
n25_010_simulated.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
n25_010_simulated.txt 720000.0 21 21 21 21 21 21 21 21 21 21 
n50_01_simulated.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
n50_01_simulated.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
