filename U E #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
gr100_01_simulated.txt 2.0 54000.0 29 29 29 29 29 29 29 29 29 29 
gr100_02_simulated.txt 2.0 54000.0 12 12 12 12 12 12 12 12 12 12 
gr100_03_simulated.txt 2.0 54000.0 29 29 29 29 29 29 29 29 29 29 
gr100_04_simulated.txt 2.0 54000.0 9 9 9 9 9 9 9 9 9 9 
gr100_05_simulated.txt 2.0 54000.0 23 23 23 23 23 23 23 23 23 23 
gr100_06_simulated.txt 2.0 54000.0 32 32 32 32 32 32 32 32 32 32 
gr100_07_simulated.txt 2.0 54000.0 30 30 30 30 30 30 30 30 30 30 
gr100_08_simulated.txt 2.0 54000.0 47 47 47 47 47 47 47 47 47 47 
gr100_09_simulated.txt 2.0 54000.0 20 20 20 20 20 20 20 20 20 20 
gr100_010_simulated.txt 2.0 54000.0 27 27 27 27 27 27 27 27 27 27 
gr100_01_simulated.txt 5.0 81000.0 22 18 18 18 18 18 18 18 18 18 
gr100_02_simulated.txt 5.0 81000.0 6 6 6 6 6 6 6 6 6 6 
gr100_03_simulated.txt 5.0 81000.0 22 22 22 22 22 22 22 22 22 22 
gr100_04_simulated.txt 5.0 81000.0 5 5 5 5 5 5 5 5 5 5 
gr100_05_simulated.txt 5.0 81000.0 16 16 16 16 16 16 16 16 16 16 
gr100_06_simulated.txt 5.0 81000.0 27 27 27 27 27 27 27 27 27 27 
gr100_07_simulated.txt 5.0 81000.0 24 24 24 24 24 24 24 24 24 24 
gr100_08_simulated.txt 5.0 81000.0 35 35 35 35 35 35 35 35 35 35 
gr100_09_simulated.txt 5.0 81000.0 13 13 13 13 13 13 13 13 13 13 
gr100_010_simulated.txt 5.0 81000.0 22 22 22 22 22 22 22 22 22 22 
gr100_01_simulated.txt 10.0 108000.0 14 19 19 19 19 19 19 19 19 19 
gr100_02_simulated.txt 10.0 108000.0 3 3 3 3 3 3 3 3 3 3 
gr100_03_simulated.txt 10.0 108000.0 25 25 25 25 25 25 25 25 25 25 
gr100_04_simulated.txt 10.0 108000.0 5 5 5 5 5 5 5 5 5 5 
gr100_05_simulated.txt 10.0 108000.0 8 8 8 8 8 8 8 8 8 8 
gr100_06_simulated.txt 10.0 108000.0 14 14 14 14 14 14 14 14 14 14 
gr100_07_simulated.txt 10.0 108000.0 17 17 17 17 17 17 17 17 17 17 
gr100_08_simulated.txt 10.0 108000.0 26 26 26 26 26 26 26 26 26 26 
gr100_09_simulated.txt 10.0 108000.0 13 13 13 13 13 13 13 13 13 13 
gr100_010_simulated.txt 10.0 108000.0 15 15 15 15 15 15 15 15 15 15 
gr100_01_simulated.txt 15.0 162000.0 11 11 11 11 11 11 11 11 11 11 
gr100_02_simulated.txt 15.0 162000.0 2 2 2 2 2 2 2 2 2 2 
gr100_03_simulated.txt 15.0 162000.0 18 18 18 18 18 18 18 18 18 18 
gr100_04_simulated.txt 15.0 162000.0 4 4 4 4 4 4 4 4 4 4 
gr100_05_simulated.txt 15.0 162000.0 3 3 3 3 3 3 3 3 3 3 
gr100_06_simulated.txt 15.0 162000.0 13 13 13 13 13 13 13 13 13 13 
gr100_07_simulated.txt 15.0 162000.0 9 9 9 9 9 9 9 9 9 9 
gr100_08_simulated.txt 15.0 162000.0 20 20 20 20 20 20 20 20 20 20 
gr100_09_simulated.txt 15.0 162000.0 6 6 6 6 6 6 6 6 6 6 
gr100_010_simulated.txt 15.0 162000.0 8 8 8 8 8 8 8 8 8 8 
gr100_01_simulated.txt 20.0 216000.0 9 12 12 12 12 12 12 12 12 12 
gr100_02_simulated.txt 20.0 216000.0 1 1 1 1 1 1 1 1 1 1 
gr100_03_simulated.txt 20.0 216000.0 12 12 12 12 12 12 12 12 12 12 
gr100_04_simulated.txt 20.0 216000.0 2 2 2 2 2 2 2 2 2 2 
gr100_05_simulated.txt 20.0 216000.0 2 2 2 2 2 2 2 2 2 2 
gr100_06_simulated.txt 20.0 216000.0 7 7 7 7 7 7 7 7 7 7 
gr100_07_simulated.txt 20.0 216000.0 6 6 6 6 6 6 6 6 6 6 
gr100_08_simulated.txt 20.0 216000.0 22 22 22 22 22 22 22 22 22 22 
gr100_09_simulated.txt 20.0 216000.0 4 4 4 4 4 4 4 4 4 4 
gr100_010_simulated.txt 20.0 216000.0 7 7 7 7 7 7 7 7 7 7 
gr100_01_simulated.txt 25.0 324000.0 7 7 7 7 7 7 7 7 7 7 
gr100_02_simulated.txt 25.0 324000.0 0 0 0 0 0 0 0 0 0 0 
gr100_03_simulated.txt 25.0 324000.0 8 8 8 8 8 8 8 8 8 8 
gr100_04_simulated.txt 25.0 324000.0 0 0 0 0 0 0 0 0 0 0 
gr100_05_simulated.txt 25.0 324000.0 2 2 2 2 2 2 2 2 2 2 
gr100_06_simulated.txt 25.0 324000.0 9 9 9 9 9 9 9 9 9 9 
gr100_07_simulated.txt 25.0 324000.0 6 6 6 6 6 6 6 6 6 6 
gr100_08_simulated.txt 25.0 324000.0 10 10 10 10 10 10 10 10 10 10 
gr100_09_simulated.txt 25.0 324000.0 1 1 1 1 1 1 1 1 1 1 
gr100_010_simulated.txt 25.0 324000.0 4 4 4 4 4 4 4 4 4 4 
