filename E_MC #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u25_01_simulated.txt 13500.0 3 4 3 3 3 3 4 4 2 4 
u25_02_simulated.txt 13500.0 4 4 5 4 3 4 4 7 4 3 
u25_03_simulated.txt 13500.0 5 5 6 6 7 6 7 6 5 6 
u25_04_simulated.txt 13500.0 3 5 4 6 5 4 4 4 4 5 
u25_05_simulated.txt 13500.0 7 9 9 6 8 8 8 9 7 9 
u25_06_simulated.txt 13500.0 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 13500.0 5 6 5 6 5 6 6 6 5 6 
u25_08_simulated.txt 13500.0 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 13500.0 4 5 4 7 4 5 5 5 5 3 
u25_010_simulated.txt 13500.0 5 4 6 5 5 5 5 6 5 5 
u50_01_simulated.txt 13500.0 10 9 8 10 10 8 9 9 7 10 
u50_02_simulated.txt 13500.0 16 14 15 14 17 14 15 17 16 17 
u50_03_simulated.txt 13500.0 9 8 10 8 9 9 9 10 9 9 
u50_04_simulated.txt 13500.0 10 10 9 8 8 6 9 9 7 10 
u50_05_simulated.txt 13500.0 8 6 8 6 6 6 8 6 6 6 
u50_06_simulated.txt 13500.0 9 7 8 9 7 8 6 10 6 7 
u50_07_simulated.txt 13500.0 9 8 7 8 7 9 7 7 7 9 
u50_08_simulated.txt 13500.0 4 5 4 4 4 5 3 4 5 3 
u50_09_simulated.txt 13500.0 11 11 10 14 13 14 14 12 9 11 
u50_010_simulated.txt 13500.0 5 6 7 4 5 6 6 5 5 5 
u75_01_simulated.txt 13500.0 23 23 17 22 22 24 23 22 23 24 
u75_02_simulated.txt 13500.0 15 13 14 12 16 18 14 12 16 15 
u75_03_simulated.txt 13500.0 16 14 16 16 16 17 15 14 16 14 
u75_04_simulated.txt 13500.0 24 23 25 23 25 24 23 25 24 24 
u75_05_simulated.txt 13500.0 24 24 21 26 24 21 22 23 24 25 
u75_06_simulated.txt 13500.0 22 22 22 21 23 21 24 19 21 19 
u75_07_simulated.txt 13500.0 15 15 17 14 18 17 15 16 17 17 
u75_08_simulated.txt 13500.0 22 25 22 23 19 22 20 21 21 21 
u75_09_simulated.txt 13500.0 21 24 24 22 21 21 26 23 21 22 
u75_010_simulated.txt 13500.0 23 24 24 21 24 25 23 25 20 25 
u100_01_simulated.txt 13500.0 34 35 37 36 38 31 32 35 36 37 
u100_02_simulated.txt 13500.0 33 33 35 34 36 36 33 35 35 36 
u100_03_simulated.txt 13500.0 31 35 38 33 40 36 36 32 34 33 
u100_04_simulated.txt 13500.0 29 29 31 29 29 30 30 28 31 27 
u100_05_simulated.txt 13500.0 32 29 32 32 29 33 28 29 32 27 
u100_06_simulated.txt 13500.0 26 26 29 28 26 26 24 26 27 30 
u100_07_simulated.txt 13500.0 45 44 44 44 46 46 48 46 44 45 
u100_08_simulated.txt 13500.0 27 24 26 26 30 26 26 26 27 27 
u100_09_simulated.txt 13500.0 33 37 34 36 30 28 33 32 33 31 
u100_010_simulated.txt 13500.0 50 46 44 41 43 49 45 42 48 43 
u25_01_simulated.txt 27000.0 0 1 0 3 1 1 0 3 2 0 
u25_02_simulated.txt 27000.0 4 3 2 4 2 4 2 1 2 3 
u25_03_simulated.txt 27000.0 4 4 4 4 4 3 4 4 4 2 
u25_04_simulated.txt 27000.0 4 5 3 2 4 4 4 3 4 3 
u25_05_simulated.txt 27000.0 4 4 3 4 5 4 6 4 7 4 
u25_06_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 27000.0 4 4 3 4 4 3 4 4 4 5 
u25_08_simulated.txt 27000.0 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 27000.0 2 3 3 2 3 2 4 4 4 2 
u25_010_simulated.txt 27000.0 5 6 6 7 6 5 8 5 5 5 
u50_01_simulated.txt 27000.0 6 6 4 6 7 3 5 6 7 5 
u50_02_simulated.txt 27000.0 11 11 12 10 11 10 12 12 11 12 
u50_03_simulated.txt 27000.0 7 9 7 8 8 7 8 6 7 10 
u50_04_simulated.txt 27000.0 2 3 5 6 4 3 3 3 2 5 
u50_05_simulated.txt 27000.0 6 5 4 5 4 4 4 5 5 4 
u50_06_simulated.txt 27000.0 5 5 5 6 5 7 7 8 4 7 
u50_07_simulated.txt 27000.0 4 4 7 4 5 6 4 4 5 5 
u50_08_simulated.txt 27000.0 3 3 4 4 4 3 4 4 3 4 
u50_09_simulated.txt 27000.0 9 8 12 11 12 8 13 11 11 10 
u50_010_simulated.txt 27000.0 5 4 4 4 4 4 4 3 5 4 
u75_01_simulated.txt 27000.0 17 18 23 20 20 18 18 16 17 21 
u75_02_simulated.txt 27000.0 12 12 14 11 12 12 11 11 11 10 
u75_03_simulated.txt 27000.0 13 11 13 12 11 9 14 12 11 12 
u75_04_simulated.txt 27000.0 21 21 23 19 20 20 18 20 19 22 
u75_05_simulated.txt 27000.0 14 20 21 18 18 20 21 22 21 16 
u75_06_simulated.txt 27000.0 17 20 17 18 16 16 15 17 18 15 
u75_07_simulated.txt 27000.0 15 14 15 16 14 16 15 14 15 15 
u75_08_simulated.txt 27000.0 20 19 18 18 21 19 24 19 15 22 
u75_09_simulated.txt 27000.0 22 22 18 19 19 20 16 17 20 19 
u75_010_simulated.txt 27000.0 22 17 21 20 20 19 21 22 19 20 
u100_01_simulated.txt 27000.0 32 30 33 34 33 32 32 36 35 32 
u100_02_simulated.txt 27000.0 34 34 34 34 32 28 31 35 31 37 
u100_03_simulated.txt 27000.0 34 34 33 35 34 31 31 33 31 33 
u100_04_simulated.txt 27000.0 26 25 28 25 26 27 27 32 25 28 
u100_05_simulated.txt 27000.0 26 28 28 22 27 24 29 27 29 22 
u100_06_simulated.txt 27000.0 23 23 23 24 23 25 19 22 24 24 
u100_07_simulated.txt 27000.0 43 43 45 46 41 45 42 48 46 41 
u100_08_simulated.txt 27000.0 21 22 21 22 22 22 20 23 22 23 
u100_09_simulated.txt 27000.0 29 31 27 26 29 29 31 32 29 26 
u100_010_simulated.txt 27000.0 44 44 44 44 44 44 48 41 40 46 
u25_01_simulated.txt 54000.0 1 2 1 1 1 1 2 1 1 1 
u25_02_simulated.txt 54000.0 1 1 1 1 2 1 1 1 2 1 
u25_03_simulated.txt 54000.0 2 0 0 0 0 0 0 0 1 2 
u25_04_simulated.txt 54000.0 2 3 2 2 2 2 3 3 2 3 
u25_05_simulated.txt 54000.0 3 2 4 1 2 2 3 1 2 2 
u25_06_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 54000.0 4 4 4 3 3 4 3 3 4 4 
u25_08_simulated.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 54000.0 2 2 2 2 2 2 2 2 2 2 
u25_010_simulated.txt 54000.0 5 5 5 4 4 5 5 5 5 4 
u50_01_simulated.txt 54000.0 4 4 4 6 5 4 4 7 5 6 
u50_02_simulated.txt 54000.0 12 13 13 10 14 14 11 11 13 11 
u50_03_simulated.txt 54000.0 4 4 3 2 1 2 3 3 2 3 
u50_04_simulated.txt 54000.0 6 6 6 8 7 7 7 6 5 6 
u50_05_simulated.txt 54000.0 3 4 2 2 2 2 3 2 3 3 
u50_06_simulated.txt 54000.0 1 2 3 3 5 3 2 2 2 5 
u50_07_simulated.txt 54000.0 4 4 4 4 3 5 2 5 3 3 
u50_08_simulated.txt 54000.0 2 1 1 2 1 3 1 2 2 2 
u50_09_simulated.txt 54000.0 7 6 9 8 8 7 11 6 6 5 
u50_010_simulated.txt 54000.0 3 2 3 2 2 2 3 3 2 2 
u75_01_simulated.txt 54000.0 18 17 17 17 16 17 17 17 17 17 
u75_02_simulated.txt 54000.0 7 10 9 10 13 10 10 10 10 10 
u75_03_simulated.txt 54000.0 12 13 14 10 13 11 9 11 14 12 
u75_04_simulated.txt 54000.0 18 21 19 18 18 19 18 21 16 18 
u75_05_simulated.txt 54000.0 17 16 14 16 19 18 17 19 14 15 
u75_06_simulated.txt 54000.0 18 19 19 16 24 18 18 18 16 15 
u75_07_simulated.txt 54000.0 15 8 8 10 8 9 9 9 9 8 
u75_08_simulated.txt 54000.0 16 16 17 14 16 17 13 16 15 16 
u75_09_simulated.txt 54000.0 18 21 17 16 16 21 19 17 17 17 
u75_010_simulated.txt 54000.0 16 18 18 17 20 22 19 19 18 21 
u100_01_simulated.txt 54000.0 31 29 31 35 31 33 34 31 31 32 
u100_02_simulated.txt 54000.0 32 35 31 31 30 33 32 30 33 35 
u100_03_simulated.txt 54000.0 30 32 34 36 38 37 32 29 28 32 
u100_04_simulated.txt 54000.0 28 26 29 25 26 28 27 27 24 27 
u100_05_simulated.txt 54000.0 21 23 26 21 23 24 22 24 24 22 
u100_06_simulated.txt 54000.0 24 22 24 22 23 21 25 25 24 22 
u100_07_simulated.txt 54000.0 48 44 44 44 41 43 45 42 42 42 
u100_08_simulated.txt 54000.0 21 21 22 21 20 24 21 18 20 19 
u100_09_simulated.txt 54000.0 30 30 28 28 27 30 30 28 29 27 
u100_010_simulated.txt 54000.0 44 42 43 43 42 38 44 44 42 45 
u25_01_simulated.txt 81000.0 0 0 0 0 0 0 0 0 0 0 
u25_02_simulated.txt 81000.0 1 1 2 1 1 1 0 1 1 1 
u25_03_simulated.txt 81000.0 1 1 1 1 2 1 1 1 1 1 
u25_04_simulated.txt 81000.0 1 2 0 2 2 2 2 3 2 3 
u25_05_simulated.txt 81000.0 1 4 1 4 3 1 2 1 1 1 
u25_06_simulated.txt 81000.0 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 81000.0 2 3 3 4 3 2 3 2 2 4 
u25_08_simulated.txt 81000.0 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 81000.0 0 0 0 0 0 0 0 0 0 0 
u25_010_simulated.txt 81000.0 4 4 2 3 1 4 1 2 1 2 
u50_01_simulated.txt 81000.0 5 5 5 4 4 5 4 5 6 5 
u50_02_simulated.txt 81000.0 8 9 16 10 9 9 9 9 9 9 
u50_03_simulated.txt 81000.0 6 7 6 6 6 4 7 7 6 6 
u50_04_simulated.txt 81000.0 4 4 4 4 3 4 4 5 5 4 
u50_05_simulated.txt 81000.0 0 0 0 0 0 0 0 0 0 0 
u50_06_simulated.txt 81000.0 5 4 0 4 4 4 1 1 0 4 
u50_07_simulated.txt 81000.0 4 2 4 3 3 3 3 2 4 4 
u50_08_simulated.txt 81000.0 1 2 1 1 1 0 1 2 1 1 
u50_09_simulated.txt 81000.0 6 6 10 6 8 8 7 7 4 10 
u50_010_simulated.txt 81000.0 5 1 5 4 4 5 5 4 5 4 
u75_01_simulated.txt 81000.0 17 16 17 17 18 15 16 21 14 19 
u75_02_simulated.txt 81000.0 8 7 7 12 9 9 9 6 8 9 
u75_03_simulated.txt 81000.0 10 13 12 13 9 10 14 11 12 12 
u75_04_simulated.txt 81000.0 17 21 16 17 20 18 20 18 19 17 
u75_05_simulated.txt 81000.0 14 15 16 16 15 15 16 17 17 17 
u75_06_simulated.txt 81000.0 16 15 14 18 16 15 14 15 16 15 
u75_07_simulated.txt 81000.0 6 10 7 6 7 5 6 10 6 6 
u75_08_simulated.txt 81000.0 11 14 13 13 13 11 15 11 15 16 
u75_09_simulated.txt 81000.0 20 17 19 18 18 16 14 18 18 17 
u75_010_simulated.txt 81000.0 18 22 20 17 16 17 19 16 18 16 
u100_01_simulated.txt 81000.0 33 30 28 31 32 29 30 29 28 30 
u100_02_simulated.txt 81000.0 29 30 28 29 33 29 33 30 26 34 
u100_03_simulated.txt 81000.0 33 31 32 29 32 31 31 36 29 33 
u100_04_simulated.txt 81000.0 26 24 22 24 23 26 23 24 23 29 
u100_05_simulated.txt 81000.0 23 21 24 24 21 23 25 27 26 24 
u100_06_simulated.txt 81000.0 21 22 23 20 23 22 20 22 22 22 
u100_07_simulated.txt 81000.0 42 40 46 40 43 41 45 43 42 42 
u100_08_simulated.txt 81000.0 20 21 20 15 21 18 20 21 18 20 
u100_09_simulated.txt 81000.0 32 26 30 25 26 26 27 27 23 26 
u100_010_simulated.txt 81000.0 45 41 45 43 43 39 39 42 40 43 
u25_01_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_02_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_03_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_04_simulated.txt 108000.0 3 1 1 1 1 0 3 2 2 1 
u25_05_simulated.txt 108000.0 3 1 2 1 2 2 3 3 1 0 
u25_06_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_07_simulated.txt 108000.0 0 1 0 1 0 1 2 0 1 0 
u25_08_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_09_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
u25_010_simulated.txt 108000.0 1 0 1 1 1 1 0 0 1 0 
u50_01_simulated.txt 108000.0 5 6 5 5 4 5 5 4 3 5 
u50_02_simulated.txt 108000.0 11 11 12 9 8 12 11 8 9 9 
u50_03_simulated.txt 108000.0 5 5 4 3 5 4 4 3 4 4 
u50_04_simulated.txt 108000.0 1 0 2 4 4 5 0 2 1 4 
u50_05_simulated.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
