filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n125_01.txt 32000.0 46 46 46 46 46 46 46 46 46 46 
n125_01.txt 72000.0 77 77 77 77 77 77 77 77 77 77 
n125_01.txt 86400.0 81 81 81 81 81 81 81 81 81 81 
n125_01.txt 129600.0 83 83 83 83 83 83 83 83 83 83 
n125_01.txt 172800.0 83 83 83 83 83 83 83 83 83 83 
n125_01.txt 216000.0 84 84 84 84 84 84 84 84 84 84 
n125_01.txt 720000.0 85 85 85 85 85 85 85 85 85 85 
n125_03.txt 32000.0 50 50 50 50 50 50 50 50 50 50 
n125_03.txt 72000.0 73 73 73 73 73 73 73 73 73 73 
n125_03.txt 86400.0 80 80 80 80 80 80 80 80 80 80 
n125_03.txt 129600.0 84 84 84 84 84 84 84 84 84 84 
n125_03.txt 172800.0 84 84 84 84 84 84 84 84 84 84 
n125_03.txt 216000.0 84 84 84 84 84 84 84 84 84 84 
n125_03.txt 720000.0 84 84 84 84 84 84 84 84 84 84 
n125_04.txt 32000.0 57 57 57 57 57 57 57 57 57 57 
n125_04.txt 72000.0 72 72 72 72 72 72 72 72 72 72 
n125_04.txt 86400.0 73 73 73 73 73 73 73 73 73 73 
n125_04.txt 129600.0 77 77 77 77 77 77 77 77 77 77 
n125_04.txt 172800.0 77 77 77 77 77 77 77 77 77 77 
n125_04.txt 216000.0 78 78 78 78 78 78 78 78 78 78 
n125_04.txt 720000.0 79 79 79 79 79 79 79 79 79 79 
n125_05.txt 32000.0 46 46 46 46 46 46 46 46 46 46 
n125_05.txt 72000.0 67 67 67 67 67 67 67 67 67 67 
n125_05.txt 86400.0 71 71 71 71 71 71 71 71 71 71 
n125_05.txt 129600.0 77 77 77 77 77 77 77 77 77 77 
n125_05.txt 172800.0 77 77 77 77 77 77 77 77 77 77 
n125_05.txt 216000.0 77 77 77 77 77 77 77 77 77 77 
n125_05.txt 720000.0 79 79 79 79 79 79 79 79 79 79 
n150_01.txt 32000.0 71 71 71 71 71 71 71 71 71 71 
n150_01.txt 72000.0 116 116 116 116 116 116 116 116 116 116 
n150_01.txt 86400.0 118 118 118 118 118 118 118 118 118 118 
n150_01.txt 129600.0 121 121 121 121 121 121 121 121 121 121 
n150_01.txt 172800.0 121 121 121 121 121 121 121 121 121 121 
n150_01.txt 216000.0 121 121 121 121 121 121 121 121 121 121 
n150_01.txt 720000.0 121 121 121 121 121 121 121 121 121 121 
n150_02.txt 32000.0 82 82 82 82 82 82 82 82 82 82 
n150_02.txt 72000.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 86400.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 129600.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 172800.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 216000.0 105 105 105 105 105 105 105 105 105 105 
n150_02.txt 720000.0 105 105 105 105 105 105 105 105 105 105 
n150_03.txt 32000.0 58 58 58 58 58 58 58 58 58 58 
n150_03.txt 72000.0 95 95 95 95 95 95 95 95 95 95 
n150_03.txt 86400.0 102 102 102 102 102 102 102 102 102 102 
n150_03.txt 129600.0 107 107 107 107 107 107 107 107 107 107 
n150_03.txt 172800.0 107 107 107 107 107 107 107 107 107 107 
n150_03.txt 216000.0 107 107 107 107 107 107 107 107 107 107 
n150_03.txt 720000.0 107 107 107 107 107 107 107 107 107 107 
n150_04.txt 32000.0 71 71 71 71 71 71 71 71 71 71 
n150_04.txt 72000.0 108 108 108 108 108 108 108 108 108 108 
n150_04.txt 86400.0 116 116 116 116 116 116 116 116 116 116 
n150_04.txt 129600.0 126 126 126 126 126 126 126 126 126 126 
n150_04.txt 172800.0 125 125 125 125 125 125 125 125 125 125 
n150_04.txt 216000.0 125 125 125 125 125 125 125 125 125 125 
n150_04.txt 720000.0 125 125 125 125 125 125 125 125 125 125 
n175_01.txt 32000.0 84 84 84 84 84 84 84 84 84 84 
n175_01.txt 72000.0 119 119 119 119 119 119 119 119 119 119 
n175_01.txt 86400.0 124 124 124 124 124 124 124 124 124 124 
n175_01.txt 129600.0 128 128 128 128 128 128 128 128 128 128 
n175_01.txt 172800.0 128 128 128 128 128 128 128 128 128 128 
n175_01.txt 216000.0 128 128 128 128 128 128 128 128 128 128 
n175_01.txt 720000.0 128 128 128 128 128 128 128 128 128 128 
n175_02.txt 32000.0 93 93 93 93 93 93 93 93 93 93 
n175_02.txt 72000.0 125 125 125 125 125 125 125 125 125 125 
n175_02.txt 86400.0 126 126 126 126 126 126 126 126 126 126 
n175_02.txt 129600.0 136 136 136 136 136 136 136 136 136 136 
n175_02.txt 172800.0 136 136 136 136 136 136 136 136 136 136 
n175_02.txt 216000.0 136 136 136 136 136 136 136 136 136 136 
n175_02.txt 720000.0 136 136 136 136 136 136 136 136 136 136 
n175_03.txt 32000.0 72 72 72 72 72 72 72 72 72 72 
n175_03.txt 72000.0 109 109 109 109 109 109 109 109 109 109 
n175_03.txt 86400.0 120 120 120 120 120 120 120 120 120 120 
n175_03.txt 129600.0 129 129 129 129 129 129 129 129 129 129 
n175_03.txt 172800.0 128 128 128 128 128 128 128 128 128 128 
n175_03.txt 216000.0 128 128 128 128 128 128 128 128 128 128 
n175_03.txt 720000.0 128 128 128 128 128 128 128 128 128 128 
n175_04.txt 32000.0 79 79 79 79 79 79 79 79 79 79 
n175_04.txt 72000.0 103 103 103 103 103 103 103 103 103 103 
n175_04.txt 86400.0 104 104 104 104 104 104 104 104 104 104 
n175_04.txt 129600.0 115 115 115 115 115 115 115 115 115 115 
n175_04.txt 172800.0 115 115 115 115 115 115 115 115 115 115 
n175_04.txt 216000.0 116 116 116 116 116 116 116 116 116 116 
n175_04.txt 720000.0 121 121 121 121 121 121 121 121 121 121 
n175_05.txt 32000.0 80 80 80 80 80 80 80 80 80 80 
n175_05.txt 72000.0 120 120 120 120 120 120 120 120 120 120 
n175_05.txt 86400.0 122 122 122 122 122 122 122 122 122 122 
n175_05.txt 129600.0 122 122 122 122 122 122 122 122 122 122 
n175_05.txt 172800.0 122 122 122 122 122 122 122 122 122 122 
n175_05.txt 216000.0 122 122 122 122 122 122 122 122 122 122 
n175_05.txt 720000.0 124 124 124 124 124 124 124 124 124 124 
n200_01.txt 32000.0 105 105 105 105 105 105 105 105 105 105 
n200_01.txt 72000.0 148 148 148 148 148 148 148 148 148 148 
n200_01.txt 86400.0 157 157 157 157 157 157 157 157 157 157 
n200_01.txt 129600.0 178 178 178 178 178 178 178 178 178 178 
n200_01.txt 172800.0 186 186 186 186 186 186 186 186 186 186 
n200_01.txt 216000.0 186 186 186 186 186 186 186 186 186 186 
n200_01.txt 720000.0 186 186 186 186 186 186 186 186 186 186 
n200_02.txt 32000.0 78 78 78 78 78 78 78 78 78 78 
n200_02.txt 72000.0 123 123 123 123 123 123 123 123 123 123 
n200_02.txt 86400.0 129 129 129 129 129 129 129 129 129 129 
n200_02.txt 129600.0 136 136 136 136 136 136 136 136 136 136 
n200_02.txt 172800.0 136 136 136 136 136 136 136 136 136 136 
n200_02.txt 216000.0 136 136 136 136 136 136 136 136 136 136 
n200_02.txt 720000.0 142 142 142 142 142 142 142 142 142 142 
n200_03.txt 32000.0 74 74 74 74 74 74 74 74 74 74 
n200_03.txt 72000.0 132 132 132 132 132 132 132 132 132 132 
n200_03.txt 86400.0 140 140 140 140 140 140 140 140 140 140 
