filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_20.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_20.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_20.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_20.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_20.txt 172800.0 0 0 0 0 0 0 0 0 0 0 
g_20.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
g_20.txt 720000.0 20 20 20 20 20 20 20 20 20 20 
g_25.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_25.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_25.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_25.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_25.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
g_25.txt 720000.0 19 19 19 19 19 19 19 19 19 19 
g_30.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_30.txt 72000.0 2 2 2 2 2 2 2 2 2 2 
g_30.txt 86400.0 3 3 3 3 3 3 3 3 3 3 
g_30.txt 129600.0 6 6 6 6 6 6 6 6 6 6 
g_30.txt 172800.0 6 6 6 6 6 6 6 6 6 6 
g_30.txt 216000.0 8 8 8 8 8 8 8 8 8 8 
g_30.txt 720000.0 27 27 27 27 27 27 27 27 27 27 
g_35.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 129600.0 1 1 1 1 1 1 1 1 1 1 
g_35.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
g_35.txt 216000.0 3 3 3 3 3 3 3 3 3 3 
g_35.txt 720000.0 35 35 35 35 35 35 35 35 35 35 
g_40.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
g_40.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
g_40.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
g_40.txt 720000.0 40 40 40 40 40 40 40 40 40 40 
g_45.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 86400.0 5 5 5 5 5 5 5 5 5 5 
g_45.txt 129600.0 6 6 6 6 6 6 6 6 6 6 
g_45.txt 172800.0 10 10 10 10 10 10 10 10 10 10 
g_45.txt 216000.0 10 10 10 10 10 10 10 10 10 10 
g_45.txt 720000.0 45 45 45 45 45 45 45 45 45 45 
g_50.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 172800.0 4 4 4 4 4 4 4 4 4 4 
g_50.txt 216000.0 4 4 4 4 4 4 4 4 4 4 
g_50.txt 720000.0 50 50 50 50 50 50 50 50 50 50 
g_60.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_60.txt 72000.0 3 3 3 3 3 3 3 3 3 3 
g_60.txt 86400.0 7 7 7 7 7 7 7 7 7 7 
g_60.txt 129600.0 10 10 10 10 10 10 10 10 10 10 
g_60.txt 172800.0 16 16 16 16 16 16 16 16 16 16 
g_60.txt 216000.0 16 16 16 16 16 16 16 16 16 16 
g_60.txt 720000.0 60 60 60 60 60 60 60 60 60 60 
g_75.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_75.txt 72000.0 1 1 1 1 1 1 1 1 1 1 
g_75.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
g_75.txt 129600.0 8 8 8 8 8 8 8 8 8 8 
g_75.txt 172800.0 11 11 11 11 11 11 11 11 11 11 
g_75.txt 216000.0 15 15 15 15 15 15 15 15 15 15 
g_75.txt 720000.0 31 31 31 31 31 31 31 31 31 31 
g_90.txt 32000.0 4 4 4 4 4 4 4 4 4 4 
g_90.txt 72000.0 13 13 13 13 13 13 13 13 13 13 
g_90.txt 86400.0 16 16 16 16 16 16 16 16 16 16 
g_90.txt 129600.0 22 22 22 22 22 22 22 22 22 22 
g_90.txt 172800.0 26 26 26 26 26 26 26 26 26 26 
g_90.txt 216000.0 27 27 27 27 27 27 27 27 27 27 
g_90.txt 720000.0 65 65 65 65 65 65 65 65 65 65 
g_100.txt 32000.0 13 13 13 13 13 13 13 13 13 13 
g_100.txt 72000.0 32 32 32 32 32 32 32 32 32 32 
g_100.txt 86400.0 34 34 34 34 34 34 34 34 34 34 
g_100.txt 129600.0 38 38 38 38 38 38 38 38 38 38 
g_100.txt 172800.0 39 39 39 39 39 39 39 39 39 39 
g_100.txt 216000.0 39 39 39 39 39 39 39 39 39 39 
g_100.txt 720000.0 62 62 62 62 62 62 62 62 62 62 
