filename U E #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_125.txt 5.0 27000.0 7 7 7 7 7 7 7 7 7 7 
g_150.txt 5.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 27000.0 17 17 17 17 17 17 17 17 17 17 
g_190.txt 5.0 27000.0 10 10 10 10 10 10 10 10 10 10 
g_200.txt 5.0 27000.0 28 28 28 28 28 28 28 28 28 28 
g_125.txt 5.0 54000.0 5 4 4 4 4 4 4 4 4 4 
g_150.txt 5.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 54000.0 18 18 18 18 18 18 18 18 18 18 
g_190.txt 5.0 54000.0 8 8 8 8 8 8 8 8 8 8 
g_200.txt 5.0 54000.0 30 30 30 30 30 30 30 30 30 30 
g_125.txt 5.0 108000.0 4 4 4 4 4 4 4 4 4 4 
g_150.txt 5.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 108000.0 19 19 19 19 19 19 19 19 19 19 
g_190.txt 5.0 108000.0 8 8 8 8 8 8 8 8 8 8 
g_200.txt 5.0 108000.0 30 30 30 30 30 30 30 30 30 30 
g_125.txt 5.0 216000.0 3 3 3 3 3 3 3 3 3 3 
g_150.txt 5.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 216000.0 21 21 21 21 21 21 21 21 21 21 
g_190.txt 5.0 216000.0 8 8 8 8 8 8 8 8 8 8 
g_200.txt 5.0 216000.0 33 33 33 33 33 33 33 33 33 33 
g_125.txt 5.0 432000.0 3 2 2 2 2 2 2 2 2 2 
g_150.txt 5.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 432000.0 23 23 23 23 23 23 23 23 23 23 
g_190.txt 5.0 432000.0 8 8 8 8 8 8 8 8 8 8 
g_200.txt 5.0 432000.0 31 31 31 31 31 31 31 31 31 31 
g_125.txt 5.0 560000.0 3 2 2 2 2 2 2 2 2 2 
g_150.txt 5.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 5.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 5.0 560000.0 23 23 23 23 23 23 23 23 23 23 
g_190.txt 5.0 560000.0 8 8 8 8 8 8 8 8 8 8 
g_200.txt 5.0 560000.0 31 31 31 31 31 31 31 31 31 31 
g_125.txt 10.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 27000.0 4 4 4 4 4 4 4 4 4 4 
g_190.txt 10.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 27000.0 18 18 18 18 18 18 18 18 18 18 
g_125.txt 10.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 54000.0 1 1 1 1 1 1 1 1 1 1 
g_190.txt 10.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 54000.0 14 14 14 14 14 14 14 14 14 14 
g_125.txt 10.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 10.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 108000.0 12 12 12 12 12 12 12 12 12 12 
g_125.txt 10.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 216000.0 2 2 2 2 2 2 2 2 2 2 
g_190.txt 10.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 216000.0 13 13 13 13 13 13 13 13 13 13 
g_125.txt 10.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 432000.0 1 1 1 1 1 1 1 1 1 1 
g_190.txt 10.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 432000.0 13 13 13 13 13 13 13 13 13 13 
g_125.txt 10.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 10.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 10.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 10.0 560000.0 2 2 2 2 2 2 2 2 2 2 
g_190.txt 10.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 10.0 560000.0 13 13 13 13 13 13 13 13 13 13 
g_125.txt 15.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 27000.0 4 4 4 4 4 4 4 4 4 4 
g_125.txt 15.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 54000.0 4 4 4 4 4 4 4 4 4 4 
g_125.txt 15.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 108000.0 2 2 2 2 2 2 2 2 2 2 
g_125.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 15.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_190.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_200.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_125.txt 20.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_150.txt 20.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_160.txt 20.0 432000.0 0 0 0 0 0 0 0 0 0 0 
