filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
u125_01_simulated.txt 32000.0 50 50 50 50 50 50 50 50 50 50 
u125_02_simulated.txt 32000.0 42 42 42 42 42 42 42 42 42 42 
u125_03_simulated.txt 32000.0 42 42 42 42 42 42 42 42 42 42 
u125_04_simulated.txt 32000.0 33 33 33 33 33 33 33 33 33 33 
u125_05_simulated.txt 32000.0 28 28 28 28 28 28 28 28 28 28 
u125_06_simulated.txt 32000.0 24 24 24 24 24 24 24 24 24 24 
u125_07_simulated.txt 32000.0 19 19 19 19 19 19 19 19 19 19 
u125_08_simulated.txt 32000.0 44 44 44 44 44 44 44 44 44 44 
u125_09_simulated.txt 32000.0 41 41 41 41 41 41 41 41 41 41 
u125_010_simulated.txt 32000.0 42 42 42 42 42 42 42 42 42 42 
u150_01_simulated.txt 32000.0 57 57 57 57 57 57 57 57 57 57 
u150_02_simulated.txt 32000.0 57 57 57 57 57 57 57 57 57 57 
u150_03_simulated.txt 32000.0 59 59 59 59 59 59 59 59 59 59 
u150_04_simulated.txt 32000.0 42 42 42 42 42 42 42 42 42 42 
u150_05_simulated.txt 32000.0 34 34 34 34 34 34 34 34 34 34 
u150_06_simulated.txt 32000.0 65 65 65 65 65 65 65 65 65 65 
u150_07_simulated.txt 32000.0 69 69 69 69 69 69 69 69 69 69 
u150_08_simulated.txt 32000.0 63 63 63 63 63 63 63 63 63 63 
u150_09_simulated.txt 32000.0 56 56 56 56 56 56 56 56 56 56 
u150_010_simulated.txt 32000.0 48 48 48 48 48 48 48 48 48 48 
u175_01_simulated.txt 32000.0 70 70 70 70 70 70 70 70 70 70 
u175_02_simulated.txt 32000.0 63 63 63 63 63 63 63 63 63 63 
u175_03_simulated.txt 32000.0 79 79 79 79 79 79 79 79 79 79 
u175_04_simulated.txt 32000.0 50 50 50 50 50 50 50 50 50 50 
u175_05_simulated.txt 32000.0 77 77 77 77 77 77 77 77 77 77 
u175_06_simulated.txt 32000.0 62 62 62 62 62 62 62 62 62 62 
u175_07_simulated.txt 32000.0 63 63 63 63 63 63 63 63 63 63 
u175_08_simulated.txt 32000.0 71 71 71 71 71 71 71 71 71 71 
u175_09_simulated.txt 32000.0 75 75 75 75 75 75 75 75 75 75 
u175_010_simulated.txt 32000.0 61 61 61 61 61 61 61 61 61 61 
u200_01_simulated.txt 32000.0 84 84 84 84 84 84 84 84 84 84 
u200_02_simulated.txt 32000.0 84 84 84 84 84 84 84 84 84 84 
u200_03_simulated.txt 32000.0 98 98 98 98 98 98 98 98 98 98 
u200_04_simulated.txt 32000.0 88 88 88 88 88 88 88 88 88 88 
u200_05_simulated.txt 32000.0 95 95 95 95 95 95 95 95 95 95 
u200_06_simulated.txt 32000.0 100 100 100 100 100 100 100 100 100 100 
u200_07_simulated.txt 32000.0 71 71 71 71 71 71 71 71 71 71 
u200_08_simulated.txt 32000.0 82 82 82 82 82 82 82 82 82 82 
u200_09_simulated.txt 32000.0 82 82 82 82 82 82 82 82 82 82 
u200_010_simulated.txt 32000.0 90 90 90 90 90 90 90 90 90 90 
u125_01_simulated.txt 72000.0 69 69 69 69 69 69 69 69 69 69 
u125_02_simulated.txt 72000.0 73 73 73 73 73 73 73 73 73 73 
u125_03_simulated.txt 72000.0 63 63 63 63 63 63 63 63 63 63 
u125_04_simulated.txt 72000.0 59 59 59 59 59 59 59 59 59 59 
u125_05_simulated.txt 72000.0 63 63 63 63 63 63 63 63 63 63 
u125_06_simulated.txt 72000.0 56 56 56 56 56 56 56 56 56 56 
u125_07_simulated.txt 72000.0 40 40 40 40 40 40 40 40 40 40 
u125_08_simulated.txt 72000.0 73 73 73 73 73 73 73 73 73 73 
u125_09_simulated.txt 72000.0 75 75 75 75 75 75 75 75 75 75 
u125_010_simulated.txt 72000.0 79 79 79 79 79 79 79 79 79 79 
u150_01_simulated.txt 72000.0 83 83 83 83 83 83 83 83 83 83 
u150_02_simulated.txt 72000.0 88 88 88 88 88 88 88 88 88 88 
u150_03_simulated.txt 72000.0 93 93 93 93 93 93 93 93 93 93 
u150_04_simulated.txt 72000.0 82 82 82 82 82 82 82 82 82 82 
u150_05_simulated.txt 72000.0 79 79 79 79 79 79 79 79 79 79 
u150_06_simulated.txt 72000.0 99 99 99 99 99 99 99 99 99 99 
u150_07_simulated.txt 72000.0 96 96 96 96 96 96 96 96 96 96 
u150_08_simulated.txt 72000.0 84 84 84 84 84 84 84 84 84 84 
u150_09_simulated.txt 72000.0 83 83 83 83 83 83 83 83 83 83 
u150_010_simulated.txt 72000.0 86 86 86 86 86 86 86 86 86 86 
u175_01_simulated.txt 72000.0 102 102 102 102 102 102 102 102 102 102 
u175_02_simulated.txt 72000.0 103 103 103 103 103 103 103 103 103 103 
u175_03_simulated.txt 72000.0 113 113 113 113 113 113 113 113 113 113 
u175_04_simulated.txt 72000.0 96 96 96 96 96 96 96 96 96 96 
u175_05_simulated.txt 72000.0 111 111 111 111 111 111 111 111 111 111 
u175_06_simulated.txt 72000.0 103 103 103 103 103 103 103 103 103 103 
u175_07_simulated.txt 72000.0 102 102 102 102 102 102 102 102 102 102 
u175_08_simulated.txt 72000.0 113 113 113 113 113 113 113 113 113 113 
u175_09_simulated.txt 72000.0 113 113 113 113 113 113 113 113 113 113 
u175_010_simulated.txt 72000.0 110 110 110 110 110 110 110 110 110 110 
u200_01_simulated.txt 72000.0 128 128 128 128 128 128 128 128 128 128 
u200_02_simulated.txt 72000.0 128 128 128 128 128 128 128 128 128 128 
u200_03_simulated.txt 72000.0 145 145 145 145 145 145 145 145 145 145 
u200_04_simulated.txt 72000.0 139 139 139 139 139 139 139 139 139 139 
u200_05_simulated.txt 72000.0 132 132 132 132 132 132 132 132 132 132 
u200_06_simulated.txt 72000.0 139 139 139 139 139 139 139 139 139 139 
u200_07_simulated.txt 72000.0 106 106 106 106 106 106 106 106 106 106 
