filename E_MC #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_125.txt 27000.0 7 7 7 7 7 7 7 7 7 7 
g_150.txt 27000.0 9 9 9 9 9 9 9 9 9 9 
g_160.txt 27000.0 1 1 1 1 1 1 1 1 1 1 
g_175.txt 27000.0 17 17 17 17 17 17 17 17 17 17 
g_190.txt 27000.0 11 11 11 11 11 11 11 11 11 11 
g_200.txt 27000.0 27 27 27 27 27 27 27 27 27 27 
g_125.txt 54000.0 5 5 5 5 5 5 5 5 5 5 
g_150.txt 54000.0 5 5 5 5 5 5 5 5 5 5 
g_160.txt 54000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 54000.0 17 17 17 17 17 17 17 17 17 17 
g_190.txt 54000.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 54000.0 24 24 24 24 24 24 24 24 24 24 
g_125.txt 108000.0 3 3 3 3 3 3 3 3 3 3 
g_150.txt 108000.0 5 5 5 5 5 5 5 5 5 5 
g_160.txt 108000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 108000.0 14 14 14 14 14 14 14 14 14 14 
g_190.txt 108000.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 108000.0 24 24 24 24 24 24 24 24 24 24 
g_125.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
g_150.txt 216000.0 4 4 4 4 4 4 4 4 4 4 
g_160.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 216000.0 14 14 14 14 14 14 14 14 14 14 
g_190.txt 216000.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 216000.0 24 24 24 24 24 24 24 24 24 24 
g_125.txt 432000.0 2 2 2 2 2 2 2 2 2 2 
g_150.txt 432000.0 4 4 4 4 4 4 4 4 4 4 
g_160.txt 432000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 432000.0 16 16 16 16 16 16 16 16 16 16 
g_190.txt 432000.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 432000.0 24 24 24 24 24 24 24 24 24 24 
g_125.txt 560000.0 2 2 2 2 2 2 2 2 2 2 
g_150.txt 560000.0 4 4 4 4 4 4 4 4 4 4 
g_160.txt 560000.0 0 0 0 0 0 0 0 0 0 0 
g_175.txt 560000.0 16 16 16 16 16 16 16 16 16 16 
g_190.txt 560000.0 9 9 9 9 9 9 9 9 9 9 
g_200.txt 560000.0 24 24 24 24 24 24 24 24 24 24 
