filename U E #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_250.txt 5.0 27000.0 43 43 43 43 43 43 43 43 43 43 
g_250.txt 5.0 54000.0 40 40 40 40 40 40 40 40 40 40 
g_250.txt 5.0 108000.0 40 40 40 40 40 40 40 40 40 40 
g_250.txt 5.0 216000.0 40 40 40 40 40 40 40 40 40 40 
g_250.txt 5.0 432000.0 40 40 40 40 40 40 40 40 40 40 
g_250.txt 5.0 560000.0 40 40 40 40 40 40 40 40 40 40 
g_250.txt 10.0 27000.0 26 26 26 26 26 26 26 26 26 26 
g_250.txt 10.0 54000.0 29 29 29 29 29 29 29 29 29 29 
g_250.txt 10.0 108000.0 24 24 24 24 24 24 24 24 24 24 
g_250.txt 10.0 216000.0 25 25 25 25 25 25 25 25 25 25 
g_250.txt 10.0 432000.0 24 24 24 24 24 24 24 24 24 24 
g_250.txt 10.0 560000.0 25 25 25 25 25 25 25 25 25 25 
g_250.txt 15.0 27000.0 7 7 7 7 7 7 7 7 7 7 
g_250.txt 15.0 54000.0 11 11 11 11 11 11 11 11 11 11 
g_250.txt 15.0 108000.0 10 10 10 10 10 10 10 10 10 10 
g_250.txt 15.0 216000.0 6 6 6 6 6 6 6 6 6 6 
g_250.txt 15.0 432000.0 13 13 13 13 13 13 13 13 13 13 
g_250.txt 15.0 560000.0 10 10 10 10 10 10 10 10 10 10 
g_250.txt 20.0 27000.0 4 4 4 4 4 4 4 4 4 4 
g_250.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 20.0 108000.0 1 1 1 1 1 1 1 1 1 1 
g_250.txt 20.0 216000.0 2 2 2 2 2 2 2 2 2 2 
g_250.txt 20.0 432000.0 1 1 1 1 1 1 1 1 1 1 
g_250.txt 20.0 560000.0 1 1 1 1 1 1 1 1 1 1 
g_250.txt 25.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 25.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 25.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 25.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 25.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_250.txt 25.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 5.0 27000.0 31 31 31 31 31 31 31 31 31 31 
g_300.txt 5.0 54000.0 34 34 34 34 34 34 34 34 34 34 
g_300.txt 5.0 108000.0 32 32 32 32 32 32 32 32 32 32 
g_300.txt 5.0 216000.0 34 34 34 34 34 34 34 34 34 34 
g_300.txt 5.0 432000.0 36 36 36 36 36 36 36 36 36 36 
g_300.txt 5.0 560000.0 36 36 36 36 36 36 36 36 36 36 
g_300.txt 10.0 27000.0 21 21 21 21 21 21 21 21 21 21 
g_300.txt 10.0 54000.0 23 23 23 23 23 23 23 23 23 23 
g_300.txt 10.0 108000.0 22 22 22 22 22 22 22 22 22 22 
g_300.txt 10.0 216000.0 22 22 22 22 22 22 22 22 22 22 
g_300.txt 10.0 432000.0 22 22 22 22 22 22 22 22 22 22 
g_300.txt 10.0 560000.0 22 22 22 22 22 22 22 22 22 22 
g_300.txt 15.0 27000.0 6 6 6 6 6 6 6 6 6 6 
g_300.txt 15.0 54000.0 4 4 4 4 4 4 4 4 4 4 
g_300.txt 15.0 108000.0 10 10 10 10 10 10 10 10 10 10 
g_300.txt 15.0 216000.0 5 5 5 5 5 5 5 5 5 5 
g_300.txt 15.0 432000.0 10 10 10 10 10 10 10 10 10 10 
g_300.txt 15.0 560000.0 12 12 12 12 12 12 12 12 12 12 
g_300.txt 20.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 20.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 20.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 20.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 20.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 20.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 27000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 54000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 108000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 216000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 432000.0 0 0 0 0 0 0 0 0 0 0 
g_300.txt 25.0 560000.0 0 0 0 0 0 0 0 0 0 0 
g_350.txt 5.0 27000.0 63 63 63 63 63 63 63 63 63 63 
g_350.txt 5.0 54000.0 60 60 60 60 60 60 60 60 60 60 
g_350.txt 5.0 108000.0 59 59 59 59 59 59 59 59 59 59 
g_350.txt 5.0 216000.0 65 65 65 65 65 65 65 65 65 65 
g_350.txt 5.0 432000.0 61 61 61 61 61 61 61 61 61 61 
g_350.txt 5.0 560000.0 61 61 61 61 61 61 61 61 61 61 
g_350.txt 10.0 27000.0 49 49 49 49 49 49 49 49 49 49 
g_350.txt 10.0 54000.0 48 48 48 48 48 48 48 48 48 48 
g_350.txt 10.0 108000.0 50 50 50 50 50 50 50 50 50 50 
g_350.txt 10.0 216000.0 48 48 48 48 48 48 48 48 48 48 
g_350.txt 10.0 432000.0 47 47 47 47 47 47 47 47 47 47 
g_350.txt 10.0 560000.0 46 46 46 46 46 46 46 46 46 46 
g_350.txt 15.0 27000.0 39 39 39 39 39 39 39 39 39 39 
g_350.txt 15.0 54000.0 38 38 38 38 38 38 38 38 38 38 
g_350.txt 15.0 108000.0 38 38 38 38 38 38 38 38 38 38 
g_350.txt 15.0 216000.0 42 42 42 42 42 42 42 42 42 42 
g_350.txt 15.0 432000.0 45 45 45 45 45 45 45 45 45 45 
g_350.txt 15.0 560000.0 41 41 41 41 41 41 41 41 41 41 
g_350.txt 20.0 27000.0 28 28 28 28 28 28 28 28 28 28 
g_350.txt 20.0 54000.0 26 26 26 26 26 26 26 26 26 26 
g_350.txt 20.0 108000.0 18 18 18 18 18 18 18 18 18 18 
g_350.txt 20.0 216000.0 26 26 26 26 26 26 26 26 26 26 
g_350.txt 20.0 432000.0 24 24 24 24 24 24 24 24 24 24 
g_350.txt 20.0 560000.0 20 20 20 20 20 20 20 20 20 20 
g_350.txt 25.0 27000.0 16 16 16 16 16 16 16 16 16 16 
g_350.txt 25.0 54000.0 5 5 5 5 5 5 5 5 5 5 
g_350.txt 25.0 108000.0 8 8 8 8 8 8 8 8 8 8 
g_350.txt 25.0 216000.0 11 11 11 11 11 11 11 11 11 11 
g_350.txt 25.0 432000.0 9 9 9 9 9 9 9 9 9 9 
g_350.txt 25.0 560000.0 10 10 10 10 10 10 10 10 10 10 
g_400.txt 5.0 27000.0 116 116 116 116 116 116 116 116 116 116 
g_400.txt 5.0 54000.0 118 118 118 118 118 118 118 118 118 118 
g_400.txt 5.0 108000.0 119 119 119 119 119 119 119 119 119 119 
g_400.txt 5.0 216000.0 117 117 117 117 117 117 117 117 117 117 
g_400.txt 5.0 432000.0 117 117 117 117 117 117 117 117 117 117 
g_400.txt 5.0 560000.0 117 117 117 117 117 117 117 117 117 117 
g_400.txt 10.0 27000.0 100 100 100 100 100 100 100 100 100 100 
g_400.txt 10.0 54000.0 101 101 101 101 101 101 101 101 101 101 
g_400.txt 10.0 108000.0 98 98 98 98 98 98 98 98 98 98 
g_400.txt 10.0 216000.0 100 100 100 100 100 100 100 100 100 100 
g_400.txt 10.0 432000.0 107 107 107 107 107 107 107 107 107 107 
g_400.txt 10.0 560000.0 101 101 101 101 101 101 101 101 101 101 
g_400.txt 15.0 27000.0 93 93 93 93 93 93 93 93 93 93 
g_400.txt 15.0 54000.0 92 92 92 92 92 92 92 92 92 92 
g_400.txt 15.0 108000.0 83 83 83 83 83 83 83 83 83 83 
g_400.txt 15.0 216000.0 92 92 92 92 92 92 92 92 92 92 
g_400.txt 15.0 432000.0 91 91 91 91 91 91 91 91 91 91 
g_400.txt 15.0 560000.0 96 96 96 96 96 96 96 96 96 96 
g_400.txt 20.0 27000.0 83 83 83 83 83 83 83 83 83 83 
g_400.txt 20.0 54000.0 78 78 78 78 78 78 78 78 78 78 
g_400.txt 20.0 108000.0 76 76 76 76 76 76 76 76 76 76 
g_400.txt 20.0 216000.0 76 76 76 76 76 76 76 76 76 76 
g_400.txt 20.0 432000.0 84 84 84 84 84 84 84 84 84 84 
g_400.txt 20.0 560000.0 85 85 85 85 85 85 85 85 85 85 
