filename T #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
g_20.txt 32000.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_30.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 32000.0 1 1 1 1 1 1 1 1 1 1 
g_60.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_75.txt 32000.0 0 0 0 0 0 0 0 0 0 0 
g_90.txt 32000.0 6 6 6 6 6 6 6 6 6 6 
g_100.txt 32000.0 8 8 8 8 8 8 8 8 8 8 
g_20.txt 72000.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_30.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 72000.0 1 1 1 1 1 1 1 1 1 1 
g_60.txt 72000.0 0 0 0 0 0 0 0 0 0 0 
g_75.txt 72000.0 1 1 1 1 1 1 1 1 1 1 
g_90.txt 72000.0 17 17 17 17 17 17 17 17 17 17 
g_100.txt 72000.0 19 19 19 19 19 19 19 19 19 19 
g_20.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_30.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 86400.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
g_60.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
g_75.txt 86400.0 1 1 1 1 1 1 1 1 1 1 
g_90.txt 86400.0 17 17 17 17 17 17 17 17 17 17 
g_100.txt 86400.0 21 21 21 21 21 21 21 21 21 21 
g_20.txt 129600.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_30.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_45.txt 129600.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 129600.0 2 2 2 2 2 2 2 2 2 2 
g_60.txt 129600.0 1 1 1 1 1 1 1 1 1 1 
g_75.txt 129600.0 3 3 3 3 3 3 3 3 3 3 
g_90.txt 129600.0 23 23 23 23 23 23 23 23 23 23 
g_100.txt 129600.0 28 28 28 28 28 28 28 28 28 28 
g_20.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
g_25.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
g_30.txt 172800.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 172800.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 172800.0 1 1 1 1 1 1 1 1 1 1 
g_45.txt 172800.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 172800.0 5 5 5 5 5 5 5 5 5 5 
g_60.txt 172800.0 2 2 2 2 2 2 2 2 2 2 
g_75.txt 172800.0 6 6 6 6 6 6 6 6 6 6 
g_90.txt 172800.0 29 29 29 29 29 29 29 29 29 29 
g_100.txt 172800.0 30 30 30 30 30 30 30 30 30 30 
g_20.txt 216000.0 2 2 2 2 2 2 2 2 2 2 
g_25.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
g_30.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
g_35.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
g_40.txt 216000.0 1 1 1 1 1 1 1 1 1 1 
g_45.txt 216000.0 0 0 0 0 0 0 0 0 0 0 
g_50.txt 216000.0 5 5 5 5 5 5 5 5 5 5 
g_60.txt 216000.0 3 3 3 3 3 3 3 3 3 3 
g_75.txt 216000.0 6 6 6 6 6 6 6 6 6 6 
g_90.txt 216000.0 29 29 29 29 29 29 29 29 29 29 
g_100.txt 216000.0 31 31 31 31 31 31 31 31 31 31 
g_20.txt 720000.0 17 17 17 17 17 17 17 17 17 17 
g_25.txt 720000.0 19 19 19 19 19 19 19 19 19 19 
g_30.txt 720000.0 15 15 15 15 15 15 15 15 15 15 
g_35.txt 720000.0 18 18 18 18 18 18 18 18 18 18 
g_40.txt 720000.0 22 22 22 22 22 22 22 22 22 22 
g_45.txt 720000.0 19 19 19 19 19 19 19 19 19 19 
g_50.txt 720000.0 41 41 41 41 41 41 41 41 41 41 
g_60.txt 720000.0 38 38 38 38 38 38 38 38 38 38 
g_75.txt 720000.0 37 37 37 37 37 37 37 37 37 37 
g_90.txt 720000.0 65 65 65 65 65 65 65 65 65 65 
g_100.txt 720000.0 75 75 75 75 75 75 75 75 75 75 
