filename xP #1 #2 #3 #4 #5 #6 #7 #8 #9 #10
n20_01.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 2.5 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 3.0 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 3.5 0 0 0 0 0 0 0 0 0 0 
n20_01.txt 4.0 4 4 4 4 4 4 4 4 4 4 
n20_02.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n20_02.txt 2.5 3 3 3 3 3 3 3 3 3 3 
n20_02.txt 3.0 5 5 5 5 5 5 5 5 5 5 
n20_02.txt 3.5 8 8 8 8 8 8 8 8 8 8 
n20_02.txt 4.0 9 9 9 9 9 9 9 9 9 9 
n20_03.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n20_03.txt 2.5 2 2 2 2 2 2 2 2 2 2 
n20_03.txt 3.0 4 4 4 4 4 4 4 4 4 4 
n20_03.txt 3.5 8 8 8 8 8 8 8 8 8 8 
n20_03.txt 4.0 6 6 6 6 6 6 6 6 6 6 
n20_04.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n20_04.txt 2.0 1 1 1 1 1 1 1 1 1 1 
n20_04.txt 2.5 3 3 3 3 3 3 3 3 3 3 
n20_04.txt 3.0 4 4 4 4 4 4 4 4 4 4 
n20_04.txt 3.5 5 5 5 5 5 5 5 5 5 5 
n20_04.txt 4.0 6 6 6 6 6 6 6 6 6 6 
n20_05.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 2.5 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 3.0 0 0 0 0 0 0 0 0 0 0 
n20_05.txt 3.5 2 2 2 2 2 2 2 2 2 2 
n20_05.txt 4.0 3 3 3 3 3 3 3 3 3 3 
n25_01.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 2.5 0 0 0 0 0 0 0 0 0 0 
n25_01.txt 3.0 1 1 1 1 1 1 1 1 1 1 
n25_01.txt 3.5 2 2 2 2 2 2 2 2 2 2 
n25_01.txt 4.0 6 6 6 6 6 6 6 6 6 6 
n25_02.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_02.txt 1.5 4 4 4 4 4 4 4 4 4 4 
n25_02.txt 2.0 9 9 9 9 9 9 9 9 9 9 
n25_02.txt 2.5 10 10 10 10 10 10 10 10 10 10 
n25_02.txt 3.0 14 14 14 14 14 14 14 14 14 14 
n25_02.txt 3.5 15 15 15 15 15 15 15 15 15 15 
n25_02.txt 4.0 19 19 19 19 19 19 19 19 19 19 
n25_03.txt 1.0 4 4 4 4 4 4 4 4 4 4 
n25_03.txt 1.5 11 11 11 11 11 11 11 11 11 11 
n25_03.txt 2.0 11 11 11 11 11 11 11 11 11 11 
n25_03.txt 2.5 15 15 15 15 15 15 15 15 15 15 
n25_03.txt 3.0 14 14 14 14 14 14 14 14 14 14 
n25_03.txt 3.5 14 14 14 14 14 14 14 14 14 14 
n25_03.txt 4.0 22 22 22 22 22 22 22 22 22 22 
n25_04.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 2.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 2.5 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 3.0 0 0 0 0 0 0 0 0 0 0 
n25_04.txt 3.5 3 3 3 3 3 3 3 3 3 3 
n25_04.txt 4.0 6 6 6 6 6 6 6 6 6 6 
n25_05.txt 1.0 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 1.5 0 0 0 0 0 0 0 0 0 0 
n25_05.txt 2.0 3 3 3 3 3 3 3 3 3 3 
n25_05.txt 2.5 3 3 3 3 3 3 3 3 3 3 
n25_05.txt 3.0 4 4 4 4 4 4 4 4 4 4 
n25_05.txt 3.5 8 8 8 8 8 8 8 8 8 8 
n25_05.txt 4.0 8 8 8 8 8 8 8 8 8 8 
n50_01.txt 1.0 16 16 16 16 16 16 16 16 16 16 
n50_01.txt 1.5 28 28 28 28 28 28 28 28 28 28 
n50_01.txt 2.0 27 27 27 27 27 27 27 27 27 27 
n50_01.txt 2.5 32 32 32 32 32 32 32 32 32 32 
n50_01.txt 3.0 42 42 42 42 42 42 42 42 42 42 
n50_01.txt 3.5 44 44 44 44 44 44 44 44 44 44 
n50_01.txt 4.0 46 46 46 46 46 46 46 46 46 46 
n50_02.txt 1.0 16 16 16 16 16 16 16 16 16 16 
n50_02.txt 1.5 30 30 30 30 30 30 30 30 30 30 
n50_02.txt 2.0 35 35 35 35 35 35 35 35 35 35 
n50_02.txt 2.5 37 37 37 37 37 37 37 37 37 37 
n50_02.txt 3.0 39 39 39 39 39 39 39 39 39 39 
n50_02.txt 3.5 40 40 40 40 40 40 40 40 40 40 
n50_02.txt 4.0 47 47 47 47 47 47 47 47 47 47 
n50_03.txt 1.0 6 6 6 6 6 6 6 6 6 6 
n50_03.txt 1.5 14 14 14 14 14 14 14 14 14 14 
n50_03.txt 2.0 25 25 25 25 25 25 25 25 25 25 
n50_03.txt 2.5 25 25 25 25 25 25 25 25 25 25 
n50_03.txt 3.0 27 27 27 27 27 27 27 27 27 27 
n50_03.txt 3.5 28 28 28 28 28 28 28 28 28 28 
n50_03.txt 4.0 40 40 40 40 40 40 40 40 40 40 
n50_04.txt 1.0 17 17 17 17 17 17 17 17 17 17 
n50_04.txt 1.5 27 27 27 27 27 27 27 27 27 27 
n50_04.txt 2.0 29 29 29 29 29 29 29 29 29 29 
n50_04.txt 2.5 34 34 34 34 34 34 34 34 34 34 
n50_04.txt 3.0 35 35 35 35 35 35 35 35 35 35 
n50_04.txt 3.5 38 38 38 38 38 38 38 38 38 38 
